1	-700816	-982438	 -17.8	 -63.1666667	-174800	-631000	MF83	SE20-06	P	PPLA 		BL	08				N		Santa Cruz		SANTACRUZDELASIERRA	Santa Cruz de la Sierra	Santa Cruz de la Sierra	1999-05-28
1	-702470	-984695	 -21.5166667	 -64.75	-213100	-644500	LB11	SF20-05	P	PPLA 		BL	09				N				TARIJA	Tarija	Tarija	1999-05-28
1	-703437	-985997	 -14.8333333	 -64.9	-145000	-645400	KJ95	SD20-09	P	PPLA 		BL	03				N				TRINIDAD	Trinidad	Trinidad	1999-05-28
5	-443694	-642578	20.15	92.9	200900	925400	DH82	NF46-14	P	PPLA 		BM	01				C				AKYAB	Akyab	Akyab	1999-01-26
5	-438967	534016	17.3366667	96.4797222	172012	962847	KV31	NE47-09	P	PPLA 	3	BM	16				N				BAGO	Bago	Bago	2005-08-23
5	-445845	533627	14.0833333	98.2	140500	981200	MR15	ND47-06	P	PPLA 		BM	12				N				DAWEI	Dawei	Dawei	1999-01-26
5	-413750	-609006	22.65	93.6166667	223900	933700	EL60	NF46-07	P	PPLA 		BM	02				N				HAKA	Haka	Haka	1999-01-26
5	-436562	533717	16.8905556	97.6333333	165326	973800	LU56	NE47-14	P	PPLA 		BM	05				N				HPAAN	Hpa-an	Hpa-an	2001-07-10
5	-426707	534032	20.15	94.9166667	200900	945500	GH02	NF46-16	P	PPLA 		BM	15				N				MAGWAY	Magway	Magway	1999-01-26
5	-427446	-624352	22.0	96.0833333	220000	960500	JE93	NF47-05	P	PPLA 		BM	08				N				MANDALAY	Mandalay	Mandalay	1999-01-26
5	-430887	533715	16.4913889	97.6255556	162929	973732	LU52	NE47-14	P	PPLA 		BM	13				N				MAWLAMYINE	Mawlamyine	Mawlamyine	2001-07-10
5	-431619	-629078	25.3833333	97.4	252300	972400	LJ30	NG47-09	P	PPLA 		BM	04				N				MYITKYINA	Myitkyinā	Myitkyina	1999-01-26
5	-410751	533716	16.7833333	94.7333333	164700	944400	FD85	NE46-16	P	PPLA 		BM	03				N				PATHEIN	Pathein	Pathein	1999-01-26
5	-440968	-639528	21.8666667	95.9833333	215200	955900	HK02	NF46-12	P	PPLA 		BM	10				N				SAGAING	Sagaing	Sagaing	1999-01-26
5	-443694	-642577	20.15	92.9	200900	925400	DH82	NF46-14	P	PPLA 		BM	01				N	BY			SITTWE	Sittwe	Sittwe	1999-01-26
5	-445510	-644664	20.7833333	97.0333333	204700	970200	KC99	NF47-13	P	PPLA 		BM	11				N				TAUNGGYI	Taunggyi	Taunggyi	1999-01-26
3	-1331890	-1923193	7.1833333	1.9833333	71100	15900	CH89	NB31-02	P	PPLA 		BN	18				N				ABOMEY	Abomey	Abomey	2003-08-20
3	-1332987	-1924563	6.35	2.4333333	62100	22600	DH30	NB31-06	P	PPLA 		BN	14				N				COTONOU	Cotonou	Cotonou	2003-08-20
3	-1333246	-1924887	9.705	1.6669444	94218	14001	CL57	NC31-10	P	PPLA 		BN	13				N				DJOUGOU	Djougou	Djougou	2003-08-20
3	-1333261	-1924903	6.8166667	1.7833333	64900	14700	CH65	NB31-06	P	PPLA 		BN	12				N				DOGBO	Dogbo	Dogbo	2003-08-20
3	-1334115	-1925913	11.1341667	2.9386111	110803	25619	DN93	NC31-02	P	PPLA 		BN	07				N				KANDI	Kandi	Kandi	2003-08-20
3	-1334911	-1926833	6.6333333	1.7166667	63800	14300	CH53	NB31-06	P	PPLA 		BN	15				N				LOKOSSA	Lokossa	Lokossa	2003-08-20
3	-1335207	-1927194	10.3066667	1.375	101824	12230	CM23	NC31-05	P	PPLA 		BN	08				N				NATITINGOU	Natitingou	Natitingou	2003-08-20
3	-1335504	-1927571	6.3666667	2.0833333	62200	20500	CH90	NB31-06	P	PPLA 		BN	09				N				OUIDAH	Ouidah	Ouidah	2003-08-20
3	-1335608	-1927709	9.35	2.6166667	92100	23700	DL53	NC31-10	P	PPLA 		BN	10				N				PARAKOU	Parakou	Parakou	2003-08-20
3	-1335804	-1927958	6.7166667	2.6666667	64300	24000	DH64	NB31-06	P	PPLA 		BN	17				N				SAKETE	Sakété	Sakete	2003-08-20
3	-1335918	-1928098	7.9333333	1.9666667	75600	15800	CJ87	NB31-02	P	PPLA 		BN	11				N				SAVALOU	Savalou	Savalou	2003-08-20
2	-1941830	-2708807	52.1	23.7	520600	234200	FC87	NN34-12	P	PPLA 		BO	01				N				BREST	Brest	Brest	1998-06-05
2	-1943559	-2711322	52.4416667	30.9833333	522630	305900	UD61	NN36-10	P	PPLA 		BO	02				N				HOMYEL	Homyel'	Homyel'	1998-06-05
2	-1943562	-2711355	53.6813889	23.8147222	534053	234853	FE85	NN34-09	P	PPLA 		BO	03				N				HRODNA	Hrodna	Hrodna	2001-06-07
2	-1945803	-2714630	53.9138889	30.3363889	535450	302011	UE27	NN36-07	P	PPLA 		BO	04				N				MAHILYOW	Mahilyow	Mahilyow	1998-06-05
2	-1951346	-2722554	55.1925	30.1944444	551133	301140	UG21	NN36-01	P	PPLA 		BO	07				N				VITSYEBSK	Vitsyebsk	Vitsyebsk	1998-06-05
1	-625529	-883557	 -10.9166667	 -37.0666667	-105500	-370400	YN19	SC24-12	P	PPLA 		BR	28				N				ARACAJU	Aracaju	Aracaju	1999-01-11
1	-629039	-888030	-1.45	 -48.4833333	-12700	-482900	GD83	SA22-08	P	PPLA 		BR	16				N				BELEM	Belém	Belem	1999-01-11
1	-629138	-888178	 -19.9166667	 -43.9333333	-195500	-435600	PT19	SE23-15	P	PPLA 		BR	15				N				BELOHORIZONTE	Belo Horizonte	Belo Horizonte	1999-01-11
1	-629687	-888841	2.8166667	 -60.6666667	24900	-604000	QJ51	NA20-08	P	PPLA 		BR	25				N				BOAVISTA	Boa Vista	Boa Vista	1999-01-11
1	-634091	-894359	 -20.45	 -54.6166667	-202700	-543700	YT43	SF21-04	P	PPLA 		BR	11				N				CAMPOGRANDE	Campo Grande	Campo Grande	1999-01-11
1	-639305	-901168	 -15.5833333	 -56.0833333	-153500	-560500	WC97	SD21-15	P	PPLA 		BR	14				N				CUIABA	Cuiabá	Cuiaba	1999-01-11
1	-639568	-901549	 -25.4166667	 -49.25	-252500	-491500	FS78	SG22-08	P	PPLA 		BR	18				N				CURITIBA	Curitiba	Curitiba	1999-01-11
1	-643337	-906634	 -27.5833333	 -48.5666667	-273500	-483400	GQ44	SG22-16	P	PPLA 		BR	26				N				FLORIANOPOLIS	Florianópolis	Florianopolis	1999-01-11
1	-643612	-906960	-3.7166667	 -38.5	-34300	-383000	WA58	SA24-15	P	PPLA 		BR	06				N				FORTALEZA	Fortaleza	Fortaleza	1999-01-11
1	-644901	-908656	 -16.6666667	 -49.2666667	-164000	-491600	FG85	SE22-04	P	PPLA 		BR	29				N				GOIANIA	Goiânia	Goiania	1999-01-11
1	-649584	-915165	-7.1166667	 -34.8666667	-70700	-345200	BN91	SB25-13	P	PPLA 		BR	17				N				JOAOPESSOA	João Pessoa	Joao Pessoa	1999-01-11
1	-652549	-919004	0.0333333	 -51.05	200	-510300	DF93	NA22-14	P	PPLA 		BR	03				N				MACAPA	Macapá	Macapa	1999-01-11
1	-652627	-919111	-9.6666667	 -35.7166667	-94000	-354300	BK03	SC25-05	P	PPLA 		BR	02				N				MACEIO	Maceió	Maceio	1999-01-11
1	-653186	-919819	-3.1133333	 -60.0252778	-30648	-600131	RB35	SA20-16	P	PPLA 		BR	04				N				MANAUS	Manaus	Manaus	1999-01-11
1	-656888	-924670	-5.7833333	 -35.2166667	-54700	-351300	BP56	SB25-05	P	PPLA 		BR	22				N				NATAL	Natal	Natal	1999-01-11
1	415789	527386	 -10.2227778	 -48.2777778	-101322	-481640	GP96	SC22-12	P	PPLA 		BR	31				N				PALMAS	Palmas	Palmas	2003-05-06
1	-663509	-933294	 -30.0333333	 -51.2	-300200	-511200	DM87	SH22-10	P	PPLA 		BR	23				N				PORTOALEGRE	Porto Alegre	Porto Alegre	1999-01-11
1	-663887	-933903	-8.7666667	 -63.9	-84600	-635400	MR03	SC20-02	P	PPLA 		BR	24				N				PORTOVELHO	Pôrto Velho	Porto Velho	1999-01-11
1	-665520	-935988	-8.05	 -34.9	-80300	-345400	BM90	SC25-01	P	PPLA 		BR	30				N				RECIFE	Recife	Recife	1999-01-11
1	-666544	-937218	-9.9666667	 -67.8	-95800	-674800	FJ39	SC19-07	P	PPLA 		BR	01				N				RIOBRANCO	Rio Branco	Rio Branco	1999-01-11
1	-666610	-937311	 -22.9	 -43.2333333	-225400	-431400	PQ86	SF23-12	P	PPLA 		BR	21				N				RIODEJANEIRO	Rio de Janeiro	Rio de Janeiro	2000-03-06
1	-667833	-938830	 -12.9833333	 -38.5166667	-125900	-383100	WL56	SD24-03	P	PPLA 		BR	05				N				SALVADOR	Salvador	Salvador	1999-01-11
1	-671519	-943679	-2.5166667	 -44.2666667	-23100	-441600	NT82	SA23-11	P	PPLA 		BR	13				N				SAOLUIS	São Luís	Sao Luis	1999-01-11
1	-671824	-944129	 -23.5333333	 -46.6166667	-233200	-463700	LP39	SF23-13	P	PPLA 		BR	27				N				SAOPAULO	São Paulo	Sao Paulo	1999-01-11
1	-675781	-949253	-5.0833333	 -42.8166667	-50500	-424900	QQ43	SB23-08	P	PPLA 		BR	20				N				TERESINA	Teresina	Teresina	1999-01-11
1	-679351	-953971	 -20.3166667	 -40.35	-201900	-402100	UC55	SF24-02	P	PPLA 		BR	08				N				VITORIA	Vitória	Vitoria	1999-01-11
2	-832251	-1229090	42.0166667	23.1	420100	230600	FM75	NK34-06	P	PPLA 	2	BU	38				N				BLAGOEVGRAD	Blagoevgrad	Blagoevgrad	2005-02-23
2	-832673	-1230127	42.5	27.4666667	423000	272800	NH30	NK35-05	P	PPLA 	1	BU	39				N				BURGAS	Burgas	Burgas	2005-02-23
2	-839090	-1232098	43.5666667	27.8333333	433400	275000	NJ62	NK35-02	P	PPLA 	1	BU	40				N				DOBRICH	Dobrich	Dobrich	2005-02-23
2	-833905	-1234058	42.8747222	25.3341667	425229	252003	LH64	NK35-05	P	PPLA 	2	BU	41				N				GABROVO	Gabrovo	Gabrovo	2005-02-23
2	-835029	-1238061	41.9402778	25.5694444	415625	253410	LG84	NK35-07	P	PPLA 	2	BU	43				N				KHASKOVO	Khaskovo	Khaskovo	2005-02-23
2	-835679	-1239974	41.65	25.3666667	413900	252200	LG61	NK35-07	P	PPLA 	2	BU	44				N				KURDZHALI	Kŭrdzhali	Kurdzhali	2005-02-23
2	-835744	-1240255	42.2838889	22.6911111	421702	224128	FM38	NK34-06	P	PPLA 	2	BU	45				N				KYUSTENDIL	Kyustendil	Kyustendil	2005-02-23
2	-835915	-1240767	43.1333333	24.7166667	430800	244300	LH17	NK35-01	P	PPLA 	3	BU	46				N				LOVECH	Lovech	Lovech	2005-02-23
2	-836365	84570	43.4125	23.225	432445	231330	FP80	NK34-03	P	PPLA 	2	BU	47				N				MONTANA	Montana	Montana	2005-02-23
2	-837110	-1244044	42.2	24.3333333	421200	242000	KG77	NK35-05	P	PPLA 	2	BU	48				N				PAZARDZHIK	Pazardzhik	Pazardzhik	2005-02-23
2	-837158	-1244148	42.6	23.0333333	423600	230200	FN61	NK34-06	P	PPLA 	2	BU	49				N				PERNIK	Pernik	Pernik	2005-02-23
2	-837287	-1244462	43.4166667	24.6166667	432500	243700	LJ00	NK35-01	P	PPLA 	1	BU	50				N				PLEVEN	Pleven	Pleven	2005-02-23
2	-837298	-1244487	42.15	24.75	420900	244500	LG16	NK35-05	P	PPLA 	1	BU	51				N				PLOVDIV	Plovdiv	Plovdiv	2005-02-23
2	-837798	-1245632	43.5333333	26.5166667	433200	263100	MJ62	NK35-02	P	PPLA 	3	BU	52				N				RAZGRAD	Razgrad	Razgrad	2005-02-23
2	-837975	-1246064	43.8563889	25.9708333	435123	255815	MJ15	NK35-01	P	PPLA 	1	BU	53				N				RUSE	Ruse	Ruse	2005-02-23
2	-838266	-1247119	43.2766667	26.9291667	431636	265545	MH99	NK35-02	P	PPLA 	1	BU	54				N				SHUMEN	Shumen	Shumen	2005-02-23
2	-838278	-1247149	44.1166667	27.2666667	440700	271600	NJ28	NL35-11	P	PPLA 	3	BU	55				N				SILISTRA	Silistra	Silistra	2005-02-23
2	-838421	-1247520	42.6858333	26.3291667	424109	261945	MH42	NK35-05	P	PPLA 	1	BU	56				N				SLIVEN	Sliven	Sliven	2005-02-23
2	-838470	-1247632	41.5852778	24.6919444	413507	244131	LG00	NK35-07	P	PPLA 	3	BU	57				N				SMOLYAN	Smolyan	Smolyan	2005-02-23
2	-838654	-1248129	42.4327778	25.6419444	422558	253831	LG89	NK35-05	P	PPLA 	1	BU	59				N				STARAZAGORA	Stara Zagora	Stara Zagora	2005-02-23
2	-839339	-1250233	43.2591667	26.5891667	431533	263521	MH68	NK35-02	P	PPLA 	3	BU	60				N				TURGOVISHTE	Tŭrgovishte	Turgovishte	2005-02-23
2	-839465	-1250646	43.2166667	27.9166667	431300	275500	NH78	NK35-02	P	PPLA 	1	BU	61				N				VARNA	Varna	Varna	2005-02-23
2	-839524	-1250765	43.0858333	25.6555556	430509	253920	LH97	NK35-01	P	PPLA 	2	BU	62				N				VELIKOTURNOVO	Veliko Tŭrnovo	Veliko Turnovo	2005-02-23
2	-839613	-1250902	43.99	22.8725	435924	225221	FP57	NK34-03	P	PPLA 	2	BU	63				N				VIDIN	Vidin	Vidin	2005-02-23
2	-839810	-1251241	43.21	23.5625	431236	233345	GN08	NK34-03	P	PPLA 	2	BU	64				N				VRATSA	Vratsa	Vratsa	2005-02-23
2	-839944	-1251786	42.4833333	26.5	422900	263000	MH50	NK35-05	P	PPLA 	2	BU	65				N				YAMBOL	Yambol	Yambol	2005-02-23
3	6037168	6041797	-3.0833333	29.3944444	-30500	292340	QS65	SA35-16	P	PPLA 	1	BY	09				N				BUBANZA	Bubanza	Bubanza	2003-02-12
3	6034170	6038799	-3.3761111	29.36	-32234	292136	QS62	SA35-16	P	PPLA 	1	BY	02				N				BUJUMBURA	Bujumbura	Bujumbura	2003-02-12
3	6031981	6036475	-3.9511111	29.6166667	-35704	293700	QR96	SA35-16	P	PPLA 	1	BY	10				N				BURURI	Bururi	Bururi	2003-02-12
3	6036354	6040983	-3.2194444	30.5527778	-31310	303310	TB24	SA36-13	P	PPLA 	1	BY	11				N				CANKUZO	Cankuzo	Cankuzo	2003-02-12
3	6038674	6043430	-2.8861111	29.1236111	-25310	290725	QS38	SA35-12	P	PPLA 	1	BY	12				N				CIBITOKE	Cibitoke	Cibitoke	2001-04-20
3	6034925	6039554	-3.425	29.9333333	-32530	295600	RS22	SA35-16	P	PPLA 	1	BY	13				N				GITEGA	Gitega	Gitega	2003-02-12
3	6036872	6041501	-3.1013889	30.1647222	-30605	300953	SB85	SA36-13	P	PPLA 	1	BY	14				N				KARUZI	Karuzi	Karuzi	2003-02-12
3	6039605	6044361	-2.9222222	29.6222222	-25520	293720	QS97	SA35-12	P	PPLA 	1	BY	15				N				KAYANZA	Kayanza	Kayanza	2001-04-20
3	6041109	6045865	-2.5847222	30.0972222	-23505	300550	SC71	SA36-09	P	PPLA 	1	BY	16				N				KIRUNDO	Kirundo	Kirundo	2003-02-12
3	6030885	6035379	-4.1347222	29.805	-40805	294818	RR14	SB35-04	P	PPLA 	1	BY	17				N				MAKAMBA	Makamba	Makamba	2003-02-12
3	6034204	6038833	-3.2680556	29.6166667	-31605	293700	QS93	SA35-16	P	PPLA 	1	BY	05				N				MURAMVYA	Muramvya	Muramvya	2003-02-12
3	6040401	6045157	-2.8494444	30.3361111	-25058	302010	TB08	SA36-09	P	PPLA 	1	BY	18				N				MUYINGA	Muyinga	Muyinga	2003-02-12
3	6039222	6043978	-2.9083333	29.8277778	-25430	294940	RS17	SA35-12	P	PPLA 	1	BY	19				N				NGOZI	Ngozi	Ngozi	2001-04-20
3	6066239	6072810	-3.9191667	29.9936111	-35509	295937	RR36	SA35-16	P	PPLA 	1	BY	20				N				RUTANA	Rutana	Rutana	2003-02-12
3	6035353	6039982	-3.4763889	30.2486111	-32835	301455	SB91	SA36-13	P	PPLA 	1	BY	21				N				RUYIGI	Ruyigi	Ruyigi	2003-02-12
1	-562447	-795315	46.2333333	 -63.1333333	461400	-630800	MS81	NL20-05	P	PPLA 		CA	09				N				CHARLOTTETOWN	Charlottetown	Charlottetown	1998-03-24
1	-564064	-797346	53.55	-113.5	533300	-1133000	UE33	NN12-07	P	PPLA 		CA	01				N				EDMONTON	Edmonton	Edmonton	1998-03-24
1	-564968	-798451	45.95	 -66.6333333	455700	-663800	FL89	NL19-09	P	PPLA 		CA	04				N				FREDERICTON	Fredericton	Fredericton	1998-03-24
1	-565805	-799540	44.65	 -63.6	443900	-633600	MQ54	NL20-11	P	PPLA 		CA	07				N				HALIFAX	Halifax	Halifax	1998-03-24
1	-566637	-800555	63.7333333	 -68.5	634400	-683000	EL26	NP19-02	P	PPLA 		CA	14		3500		N				IQALUIT	Iqaluit	Iqaluit	1999-05-28
1	-571851	-807523	46.8	 -71.25	464800	-711500	CM28	NL19-04	P	PPLA 		CA	10				N	EN			QUEBEC	Quebec	Quebec	1998-03-24
1	-571851	-807524	46.8	 -71.25	464800	-711500	CM28	NL19-04	P	PPLA 		CA	10				N	FR			QUEBEC	Québec	Quebec	1998-03-24
1	-572127	-807866	50.45	-104.6166667	502700	-1043700	ER28	NM13-05	P	PPLA 		CA	11				N				REGINA	Regina	Regina	1998-03-24
1	-572899	-808893	47.55	 -52.6666667	473300	-524000	CT76	NL22-01	P	PPLA 		CA	05				N				SAINTJOHNS	Saint John's	Saint John's	1999-03-18
1	-574890	-811514	43.6666667	 -79.4166667	434000	-792500	PJ23	NK17-03	P	PPLA 		CA	08				N				TORONTO	Toronto	Toronto	1998-03-24
1	-575350	-812132	48.4333333	-123.35	482600	-1232100	DU76	NM10-11	P	PPLA 		CA	02				N				VICTORIA	Victoria	Victoria	1998-03-24
1	-575893	-812822	60.7166667	-135.05	604300	-1350300	MN93	NP07-15	P	PPLA 		CA	12				N				WHITEHORSE	Whitehorse	Whitehorse	1998-03-24
1	-576096	-813071	49.8833333	 -97.1666667	495300	-971000	PA32	NM14-09	P	PPLA 		CA	03				N				WINNIPEG	Winnipeg	Winnipeg	1998-03-24
1	-576282	-813308	62.45	-114.35	622700	-1142100	PK32	NP11-06	P	PPLA 		CA	13				N				YELLOWKNIFE	Yellowknife	Yellowknife	1998-03-24
3	-1087849	-1613121	13.8166667	20.8166667	134900	204900	DA82	ND34-10	P	PPLA 		CD	12				N				ABECHE	Abéché	Abeche	2004-09-16
3	-1089211	-1614720	11.0333333	20.2833333	110200	201700	DT21	NC34-02	P	PPLA 		CD	13				N				AMTIMAN	Am Timan	Am Timan	2004-09-16
3	-1089799	-1615407	13.2166667	18.3333333	131300	182000	BV16	ND34-09	P	PPLA 		CD	01				N				ATI	Ati	Ati	2004-09-16
3	-1091187	-1617149	14.5333333	20.9166667	143200	205500	DB90	ND34-06	P	PPLA 		CD	02				N				BILTINE	Biltine	Biltine	2004-09-16
3	-1091526	-1617567	13.4586111	14.7147222	132731	144253	VQ68	ND33-10	P	PPLA 		CD	07				N				BOL	Bol	Bol	2003-08-01
3	-1091601	-1617665	10.2805556	15.3722222	101650	152220	WM43	NC33-07	P	PPLA 		CD	10				N				BONGOR	Bongor	Bongor	2003-08-01
3	-1093512	-1620019	8.65	16.85	83900	165100	YK05	NC33-16	P	PPLA 		CD	09				N				DOBA	Doba	Doba	2004-09-16
3	-1094540	-1621286	17.9166667	19.1166667	175500	190700	CE08	NE34-09	P	PPLA 		CD	03				N				FAYA	Faya	Faya	2004-09-16
3	-1099084	-1626802	9.4	16.3	92400	161800	XL43	NC33-11	P	PPLA 		CD	14				N				LAI	Laï	Lai	2004-09-16
3	-1100138	-1628069	14.1194444	15.3133333	140710	151848	WR36	ND33-07	P	PPLA 		CD	06				N				MAO	Mao	Mao	2003-08-01
3	-1100371	-1628358	11.4013889	16.1733333	112405	161024	XN26	NC33-03	P	PPLA 		CD	04				N				MASSENYA	Massenya	Massenya	2004-09-16
3	-1101127	-1629284	12.1833333	18.7	121100	184200	BU44	ND34-13	P	PPLA 		CD	05				N				MONGO	Mongo	Mongo	2004-09-16
3	-1101348	-1629556	8.5666667	16.0833333	83400	160500	XK14	NC33-15	P	PPLA 		CD	08				N				MOUNDOU	Moundou	Moundou	2004-09-16
3	-1103529	-1632233	9.15	18.3833333	90900	182300	BR11	NC34-09	P	PPLA 		CD	11				N				SARH	Sarh	Sarh	2004-09-16
3	-2205495	-3052086	-2.5447222	14.7533333	-23241	144512	VT71	SA33-10	P	PPLA 		CF	08				N				DJAMBALA	Djambala	Djambala	2004-09-16
3	-2207640	-3052171	-4.1997222	12.6738889	-41159	124026	TR43	SB33-01	P	PPLA 		CF	07				N				DOLISIE	Dolisie	Dolisie	2004-09-16
3	-2205888	-3052552	-0.8725	14.8205556	-5221	144914	VV80	SA33-02	P	PPLA 		CF	14				N				EWO	Ewo	Ewo	2004-09-16
3	-2206243	-3052979	1.6380556	18.0666667	13817	180400	AG78	NA34-09	P	PPLA 		CF	06				N				IMPFONDO	Impfondo	Impfondo	2004-09-16
3	-2206915	-3053745	-4.3613889	14.7644444	-42141	144552	VR71	SB33-02	P	PPLA 		CF	11				N				KINKALA	Kinkala	Kinkala	2004-09-16
3	-2207912	-3054944	-4.1536111	13.55	-40913	133300	UR34	SB33-02	P	PPLA 		CF	01				N				MADINGOU	Madingou	Madingou	2004-09-16
3	-2210346	-3057734	1.6136111	16.0516667	13649	160306	XB17	NA33-11	P	PPLA 		CF	10				N				OUESSO	Ouésso	Ouesso	2004-09-16
3	-2210368	-3057763	-0.4869444	15.9080556	-2913	155429	XV04	SA33-03	P	PPLA 		CF	13				N				OWANDO	Owando	Owando	2004-09-16
3	-2210496	-3057905	-4.7947222	11.8461111	-44741	115046	RV16	SB32-04	P	PPLA 		CF	04				N				POINTENOIRE	Pointe-Noire	Pointe-Noire	2004-09-16
3	-2210625	-3058059	-3.6858333	13.3458333	-34109	132045	UR19	SA33-13	P	PPLA 		CF	05				N				SIBITI	Sibiti	Sibiti	2004-09-16
3	-2038804	-2831134	-3.3166667	17.3666667	-31900	172200	YS63	SA33-16	P	PPLA 		CG	01				N				BANDUNDU	Bandundu	Bandundu	2004-09-16
3	-2041711	-2834574	-2.5083333	28.8608333	-23030	285139	QT02	SA35-12	P	PPLA 		CG	12				N				BUKAVU	Bukavu	Bukavu	2004-09-16
3	-2043901	-2837365	-1.6791667	29.2227778	-14045	291322	QU41	SA35-08	P	PPLA 		CG	11				N				GOMA	Goma	Goma	2003-02-12
3	-2046429	-2840475	-5.8958333	22.4177778	-55345	222504	FU54	SB34-07	P	PPLA 		CG	03				N				KANANGA	Kananga	Kananga	2004-09-16
3	-2048911	-2843401	-2.95	25.95	-25700	255700	LS87	SA35-10	P	PPLA 		CG	10				N				KINDU	Kindu	Kindu	2004-09-16
3	-2049377	-2843940	0.5166667	25.2	3100	251200	KA95	NA35-13	P	PPLA 		CG	09				N				KISANGANI	Kisangani	Kisangani	2004-09-16
3	-2051961	-2847139	 -11.6666667	27.4666667	-114000	272800	NH51	SC35-15	P	PPLA 		CG	05				N				LUBUMBASHI	Lubumbashi	Lubumbashi	2004-09-16
3	-2054067	-2849778	-5.8166667	13.45	-54900	132700	UP25	SB33-05	P	PPLA 		CG	08				N				MATADI	Matadi	Matadi	2004-09-16
3	-2054337	-2850112	0.0666667	18.2666667	400	181600	AF97	NA34-13	P	PPLA 		CG	02				N				MBANDAKA	Mbandaka	Mbandaka	2004-09-16
3	-2054473	-2850266	-6.15	23.6	-60900	233600	GU81	SB34-12	P	PPLA 		CG	04				N				MBUJIMAYI	Mbuji-Mayi	Mbuji-Mayi	2004-09-16
3	-2061646	-2859163	-3.4066667	29.1458333	-32424	290845	QS32	SA35-16	P	PPLA 		CG	12				N				UVIRA	Uvira	Uvira	2003-02-12
5	-1899743	-2613092	43.88	 125.3227778	435248	1251922	XJ86	NK51-03	P	PPLA 	2	CH	05				N				CHANGCHUN	Changchun	Changchun	2001-02-09
5	-1899978	-2613740	28.2	 112.9666667	281200	1125800	FM92	NH49-16	P	PPLA 	2	CH	11				N				CHANGSHA	Changsha	Changsha	2001-02-14
5	-1900349	-2615234	30.6666667	 104.0666667	304000	1040400	VU19	NH48-06	P	PPLA 	2	CH	32				N				CHENGDU	Chengdu	Chengdu	2001-02-14
5	-1900774	-2620330	29.5627778	 106.5527778	293346	1063310	XT57	NH48-12	P	PPLA 	2	CH	33				N				CHONGQING	Chongqing	Chongqing	2001-02-14
5	-1905938	-2628889	26.0613889	 119.3061111	260341	1191822	QP38	NG50-08	P	PPLA 	2	CH	07				N				FUZHOU	Fuzhou	Fuzhou	2001-06-19
5	-1907161	-2630320	23.1166667	 113.25	230700	1131500	GF35	NF49-04	P	PPLA 	2	CH	30				N				GUANGZHOU	Guangzhou	Guangzhou	2001-02-14
5	-1907603	-2630800	26.5833333	 106.7166667	263500	1064300	XQ74	NG48-08	P	PPLA 	2	CH	18				N				GUIYANG	Guiyang	Guiyang	2001-02-14
5	-1908151	-2631474	20.0458333	 110.3416667	200245	1102030	DC31	NF49-14	P	PPLA 	2	CH	31				N				HAIKOU	Haikou	Haikou	2001-02-28
5	-1908366	-2632012	30.2552778	 120.1688889	301519	1201008	TP25	NH51-05	P	PPLA 	2	CH	02				N				HANGZHOU	Hangzhou	Hangzhou	2001-02-14
5	-1908524	-2632375	45.75	 126.65	454500	1263900	CR16	NL52-07	P	PPLA 	2	CH	08				N				HARBIN	Harbin	Harbin	2001-02-14
5	-1908634	-2632518	31.8638889	 117.2808333	315150	1171651	NA22	NH50-03	P	PPLA 	2	CH	01				N				HEFEI	Hefei	Hefei	2001-02-14
5	-1909300	-2633782	40.8105556	 111.6522222	404838	1113908	EF51	NK49-11	P	PPLA 	2	CH	20				N				HOHHOT	Hohhot	Hohhot	2001-02-14
5	-1912283	-2644262	36.6683333	 116.9972222	364006	1165950	MF95	NJ50-14	P	PPLA 	2	CH	25				N				JINAN	Jinan	Jinan	2000-11-09
5	-1913826	-2649578	25.0388889	 102.7183333	250220	1024306	TN67	NG48-09	P	PPLA 	2	CH	29				N				KUNMING	Kunming	Kunming	2000-11-21
5	-1914139	-2650792	36.0563889	 103.7922222	360323	1034732	UE99	NJ48-14	P	PPLA 	2	CH	15				N				LANZHOU	Lanzhou	Lanzhou	2001-01-26
5	-1914533	-2651541	29.65	91.1	293900	910600	CT18	NH46-09	P	PPLA 	2	CH	14				N				LHASA	Lhasa	Lhasa	2001-02-14
5	-1919320	-2661997	28.6833333	 115.8833333	284100	1155300	LS97	NH50-14	P	PPLA 	2	CH	03				N				NANCHANG	Nanchang	Nanchang	2001-02-14
5	-1919548	-2662561	32.0616667	 118.7777778	320342	1184640	PA64	NI50-16	P	PPLA 	2	CH	04				N				NANJING	Nanjing	Nanjing	2000-12-07
5	-1919650	-2662819	22.8166667	 108.3166667	224900	1081900	BF22	NF49-05	P	PPLA 	2	CH	16				N				NANNING	Nanning	Nanning	2001-02-14
5	-1924465	-2674014	31.2222222	 121.4580556	311320	1212729	UQ55	NH51-01	P	PPLA 	2	CH	23				N				SHANGHAI	Shanghai	Shanghai	2001-02-14
5	-1925258	-2675721	41.7922222	 123.4327778	414732	1232558	WG32	NK51-08	P	PPLA 	2	CH	19				N				SHENYANG	Shenyang	Shenyang	2001-07-09
5	-1925605	-2677034	38.0413889	 114.4786111	380229	1142843	KH71	NJ50-05	P	PPLA 	2	CH	10				N				SHIJIAZHUANG	Shijiazhuang	Shijiazhuang	2001-02-14
5	-1927836	-2682833	37.8694444	 112.5602778	375210	1123337	FB39	NJ49-12	P	PPLA 	2	CH	24				N				TAIYUAN	Taiyuan	Taiyuan	2001-02-21
