0.212
10.692 -57.833 86
10.659 -57.731 92
10.625 -57.626 92
10.592 -57.520 82
10.560 -57.410 68
10.527 -57.299 68
10.495 -57.185 75
10.463 -57.068 55
10.431 -56.950 36
10.399 -56.829 26
10.368 -56.705 23
10.336 -56.580 23
10.305 -56.452 11
10.275 -56.322 18
10.244 -56.190 23
10.214 -56.056 22
10.184 -55.920 8
10.154 -55.782 3
10.125 -55.641 3
10.095 -55.499 3
10.066 -55.354 9
10.037 -55.208 16
10.009 -55.059 29
9.981 -54.909 35
9.952 -54.757 36
9.925 -54.603 38
9.897 -54.447 33
9.870 -54.289 20
9.843 -54.129 13
9.816 -53.968 13
9.789 -53.804 23
9.763 -53.639 26
9.737 -53.473 17
9.711 -53.304 14
9.685 -53.134 12
9.660 -52.962 14
9.634 -52.789 18
9.609 -52.614 18
9.585 -52.438 16
9.560 -52.260 12
9.536 -52.080 3
9.512 -51.899 4
9.488 -51.716 7
9.465 -51.532 12
9.441 -51.347 14
9.418 -51.160 14
9.395 -50.971 15
9.372 -50.781 15
9.350 -50.590 12
8.890 -45.858 4
8.872 -45.640 16
8.855 -45.420 14
8.837 -45.199 13
8.820 -44.978 7
8.803 -44.756 13
8.786 -44.532 20
8.769 -44.308 20
8.753 -44.083 14
8.736 -43.858 14
8.720 -43.631 14
8.704 -43.403 8
8.688 -43.175 7
8.672 -42.946 11
8.657 -42.716 21
8.641 -42.485 16
8.626 -42.254 12
8.611 -42.022 7
8.596 -41.789 8
8.581 -41.555 7
8.566 -41.320 4
8.552 -41.085 3
8.523 -40.613 3
8.509 -40.376 3
8.453 -39.420 3
8.440 -39.179 4
8.427 -38.938 9
8.413 -38.696 16
8.400 -38.454 22
8.387 -38.211 28
8.374 -37.968 28
8.362 -37.723 30
8.349 -37.479 41
8.336 -37.233 49
8.324 -36.987 54
8.312 -36.741 55
8.299 -36.494 58
8.287 -36.246 62
8.275 -35.998 62
8.264 -35.750 62
8.252 -35.501 58
8.240 -35.251 50
8.229 -35.001 50
8.217 -34.750 53
8.206 -34.499 56
8.195 -34.248 58
8.184 -33.996 40
8.173 -33.743 39
8.162 -33.490 38
8.151 -33.237 40
8.140 -32.983 39
8.129 -32.728 36
8.119 -32.473 22
8.108 -32.218 38
8.098 -31.963 46
8.088 -31.707 49
8.078 -31.450 65
8.068 -31.193 62
8.058 -30.936 61
8.048 -30.678 56
8.038 -30.420 49
8.028 -30.161 47
8.018 -29.903 51
8.009 -29.643 56
7.999 -29.384 56
7.990 -29.124 56
7.981 -28.863 60
7.971 -28.603 68
7.962 -28.341 77
7.953 -28.080 77
7.944 -27.818 56
7.935 -27.556 54
7.926 -27.294 50
7.918 -27.031 47
7.909 -26.768 51
7.900 -26.504 66
7.892 -26.240 66
7.883 -25.976 66
7.875 -25.712 66
7.866 -25.447 66
7.858 -25.182 75
7.850 -24.917 75
7.842 -24.651 65
7.833 -24.385 56
7.825 -24.119 53
7.817 -23.852 44
7.810 -23.585 37
7.802 -23.318 30
7.794 -23.051 27
7.786 -22.783 25
7.779 -22.515 24
7.771 -22.247 36
7.763 -21.979 30
7.756 -21.710 26
7.749 -21.441 26
7.741 -21.172 26
7.734 -20.902 26
7.727 -20.633 25
7.719 -20.363 22
7.712 -20.092 18
7.705 -19.822 18
7.698 -19.551 22
7.691 -19.280 24
7.684 -19.009 24
7.678 -18.738 24
7.671 -18.466 20
7.664 -18.194 17
7.657 -17.922 16
7.651 -17.650 16
7.644 -17.377 16
7.637 -17.104 16
7.631 -16.831 17
7.624 -16.558 23
7.618 -16.285 23
7.612 -16.011 22
7.605 -15.737 22
7.599 -15.463 26
7.593 -15.189 27
7.587 -14.915 34
7.581 -14.640 47
7.574 -14.365 46
7.568 -14.091 44
7.562 -13.815 28
7.556 -13.540 23
7.550 -13.264 21
7.545 -12.989 21
7.539 -12.713 20
7.533 -12.437 17
7.527 -12.161 16
7.522 -11.884 16
7.516 -11.608 14
7.510 -11.331 11
7.505 -11.054 9
7.499 -10.777 11
7.494 -10.499 14
7.488 -10.222 16
7.483 -9.944 16
7.477 -9.667 14
7.472 -9.389 13
7.467 -9.111 12
7.461 -8.832 14
7.456 -8.554 4
7.451 -8.275 3
7.446 -7.997 3
7.440 -7.718 7
7.435 -7.439 3
7.367 -3.518 17
7.363 -3.237 17
7.358 -2.956 7
7.354 -2.675 3
7.340 -1.830 3
7.336 -1.548 3
7.346 3.060 5
7.438 8.386 5
7.443 8.665 13
7.448 8.944 14
7.453 9.223 13
16.206 -23.722 9
16.198 -23.989 8
16.190 -24.256 8
16.182 -24.523 12
16.174 -24.789 13
16.166 -25.056 12
16.158 -25.322 9
16.149 -25.587 8
16.141 -25.853 8
16.133 -26.118 8
16.124 -26.382 8
16.116 -26.647 4
16.008 -29.793 7
15.998 -30.053 10
15.988 -30.313 10
15.979 -30.572 10
15.969 -30.831 9
15.959 -31.089 9
15.949 -31.347 9
15.939 -31.605 7
15.898 -32.631 3
15.888 -32.886 4
15.877 -33.141 7
15.866 -33.396 7
15.856 -33.650 9
15.845 -33.904 3
15.631 -38.386 4
15.618 -38.630 5
15.605 -38.873 4
15.592 -39.116 3
15.578 -39.358 4
15.565 -39.599 9
15.551 -39.840 13
15.537 -40.080 14
15.524 -40.319 14
15.510 -40.558 15
15.495 -40.796 14
15.481 -41.034 14
15.467 -41.271 14
15.452 -41.507 13
15.438 -41.742 10
15.423 -41.977 8
15.408 -42.210 8
15.393 -42.444 8
15.377 -42.676 3
15.346 -43.139 5
15.331 -43.369 14
15.315 -43.598 12
15.299 -43.826 9
15.282 -44.054 18
15.266 -44.281 20
15.250 -44.507 14
15.233 -44.732 8
15.216 -44.956 9
15.199 -45.179 10
15.182 -45.402 11
15.164 -45.623 12
15.147 -45.844 11
15.129 -46.064 5
15.075 -46.717 4
15.056 -46.932 4
15.038 -47.147 4
14.961 -47.996 8
14.942 -48.205 9
14.922 -48.413 9
14.902 -48.621 7
14.882 -48.827 11
14.862 -49.032 13
14.841 -49.235 12
14.820 -49.438 12
14.799 -49.639 12
14.778 -49.839 11
14.757 -50.038 8
14.735 -50.236 8
14.713 -50.432 7
14.691 -50.627 4
14.669 -50.820 7
14.646 -51.013 9
14.623 -51.204 7
14.600 -51.393 7
14.577 -51.581 7
14.554 -51.768 7
14.092 -54.859 4
14.064 -55.014 9
14.036 -55.168 9
14.008 -55.319 9
13.979 -55.469 9
13.950 -55.616 10
13.921 -55.762 10
13.891 -55.905 8
13.740 -56.592 4
13.709 -56.723 5
13.678 -56.852 5
13.647 -56.978 5
13.615 -57.102 3
13.583 -57.224 7
13.551 -57.344 3
13.387 -57.907 3
13.354 -58.012 11
13.320 -58.115 13
13.286 -58.216 16
13.252 -58.313 16
13.218 -58.409 14
13.183 -58.501 11
13.148 -58.592 9
13.007 -58.926 5
12.972 -59.003 25
12.936 -59.077 40
12.900 -59.148 58
12.864 -59.217 59
12.827 -59.283 94
12.791 -59.346 76
12.754 -59.406 48
12.717 -59.463 43
12.680 -59.518 44
12.643 -59.570 44
12.606 -59.618 46
12.569 -59.664 42
12.531 -59.707 38
12.494 -59.748 36
12.456 -59.785 18
12.418 -59.819 17
12.381 -59.850 17
12.343 -59.879 20
12.305 -59.904 25
12.267 -59.927 28
12.229 -59.946 28
12.191 -59.963 26
12.153 -59.976 25
12.115 -59.987 24
12.076 -59.994 24
12.038 -59.999 55
12.000 -60.000 55
11.962 -59.999 73
11.924 -59.994 71
11.885 -59.987 76
11.847 -59.976 78
11.809 -59.963 85
11.771 -59.946 85
11.733 -59.927 90
11.695 -59.904 89
11.657 -59.879 85
11.619 -59.850 86
11.582 -59.819 89
11.544 -59.785 94
11.506 -59.748 93
11.469 -59.707 98
11.431 -59.664 100
11.394 -59.618 93
11.357 -59.570 91
11.320 -59.518 98
11.283 -59.463 107
11.246 -59.406 109
11.209 -59.346 110
11.173 -59.283 130
11.136 -59.217 152
11.100 -59.148 153
11.064 -59.077 143
11.028 -59.003 133
10.993 -58.926 105
10.957 -58.846 94
10.922 -58.764 109
10.887 -58.679 107
10.852 -58.592 89
10.817 -58.501 76
10.782 -58.409 77
10.748 -58.313 82
10.714 -58.216 84
10.680 -58.115 89
10.646 -58.012 100
10.613 -57.907 103
10.580 -57.799 91
10.547 -57.689 90
10.514 -57.576 94
10.481 -57.461 94
10.449 -57.344 85
10.417 -57.224 60
10.385 -57.102 30
10.353 -56.978 23
10.322 -56.852 12
10.291 -56.723 5
10.260 -56.592 8
10.229 -56.459 17
10.199 -56.324 14
10.168 -56.186 9
10.109 -55.905 3
10.079 -55.762 3
10.050 -55.616 3
10.021 -55.469 8
9.992 -55.319 18
9.964 -55.168 34
9.936 -55.014 35
9.908 -54.859 35
9.880 -54.702 26
9.853 -54.543 13
9.825 -54.382 13
9.798 -54.219 27
9.772 -54.055 38
9.745 -53.889 37
9.719 -53.721 25
9.693 -53.552 15
9.667 -53.380 14
9.642 -53.207 20
9.616 -53.033 21
9.591 -52.857 20
9.567 -52.679 18
9.542 -52.500 17
9.518 -52.319 14
9.494 -52.137 10
9.470 -51.953 15
9.446 -51.768 36
9.423 -51.581 27
9.400 -51.393 21
9.377 -51.204 15
9.354 -51.013 15
9.331 -50.820 13
9.309 -50.627 10
8.907 -46.500 11
8.889 -46.282 29
8.871 -46.064 26
8.853 -45.844 27
8.836 -45.623 22
8.818 -45.402 13
8.801 -45.179 13
8.784 -44.956 22
8.767 -44.732 21
8.750 -44.507 18
8.734 -44.281 14
8.718 -44.054 14
8.701 -43.826 12
8.685 -43.598 7
8.669 -43.369 7
8.654 -43.139 10
8.638 -42.908 18
8.623 -42.676 20
8.607 -42.444 17
8.592 -42.210 10
8.577 -41.977 8
8.562 -41.742 10
8.548 -41.507 11
8.533 -41.271 8
8.519 -41.034 4
8.422 -39.358 7
8.408 -39.116 8
8.395 -38.873 8
8.382 -38.630 18
8.369 -38.386 23
8.356 -38.142 26
8.344 -37.897 24
8.331 -37.651 36
8.319 -37.405 43
8.306 -37.158 43
8.294 -36.911 54
8.282 -36.663 61
8.270 -36.415 62
8.258 -36.166 71
8.246 -35.917 75
8.234 -35.667 60
8.223 -35.416 50
8.211 -35.166 50
8.200 -34.914 51
8.189 -34.662 52
8.177 -34.410 46
8.166 -34.157 39
8.155 -33.904 38
8.144 -33.650 39
8.134 -33.396 41
8.123 -33.141 42
8.112 -32.886 50
8.102 -32.631 56
8.092 -32.375 51
8.081 -32.119 59
8.071 -31.862 62
8.061 -31.605 63
8.051 -31.347 66
8.041 -31.089 66
8.031 -30.831 61
8.021 -30.572 53
8.012 -30.313 50
8.002 -30.053 43
7.992 -29.793 51
7.983 -29.533 56
7.974 -29.272 56
7.964 -29.011 64
7.955 -28.750 73
7.946 -28.488 77
7.937 -28.226 77
7.928 -27.964 76
7.919 -27.701 52
7.910 -27.438 48
7.902 -27.175 47
7.893 -26.911 49
7.884 -26.647 62
7.876 -26.382 66
7.867 -26.118 66
7.859 -25.853 66
7.851 -25.587 71
7.842 -25.322 75
7.834 -25.056 88
7.826 -24.789 88
7.818 -24.523 64
7.810 -24.256 55
7.802 -23.989 49
7.794 -23.722 43
7.786 -23.454 43
7.779 -23.186 39
7.771 -22.918 37
7.763 -22.649 38
7.756 -22.381 44
7.748 -22.112 48
7.741 -21.843 42
7.734 -21.573 26
7.726 -21.303 26
7.719 -21.033 26
7.712 -20.763 24
7.705 -20.493 22
7.698 -20.222 18
7.691 -19.951 18
7.684 -19.680 20
7.677 -19.408 24
7.670 -19.136 24
7.663 -18.865 24
7.656 -18.592 18
7.649 -18.320 16
7.643 -18.048 12
7.636 -17.775 10
7.630 -17.502 13
7.623 -17.229 16
7.617 -16.955 16
7.610 -16.681 16
7.604 -16.408 18
7.597 -16.134 20
7.591 -15.859 21
7.585 -15.585 24
7.579 -15.310 26
7.573 -15.035 31
7.567 -14.760 39
7.561 -14.485 41
7.555 -14.210 29
7.549 -13.934 25
7.543 -13.658 24
7.537 -13.382 22
7.531 -13.106 21
7.525 -12.830 18
7.519 -12.554 16
7.514 -12.277 16
7.508 -12.000 16
7.502 -11.723 16
7.497 -11.446 15
7.491 -11.168 11
7.486 -10.891 9
7.480 -10.613 8
7.475 -10.335 15
7.469 -10.057 16
7.464 -9.779 16
7.459 -9.501 13
7.453 -9.223 13
7.448 -8.944 13
7.443 -8.665 10
7.438 -8.386 5
7.433 -8.107 7
7.428 -7.828 7
7.422 -7.549 4
7.388 -5.589 12
7.383 -5.309 5
7.359 -3.904 5
7.355 -3.623 8
7.350 -3.342 9
7.346 -3.060 4
7.341 -2.778 3
7.337 -2.497 3
7.332 -2.215 3
7.328 -1.933 3
7.323 -1.651 3
7.290 0.338 4
7.333 3.163 3
7.338 3.445 4
7.425 8.496 3
7.430 8.775 13
7.435 9.054 17
7.440 9.333 13
7.489 11.837 7
7.494 12.115 3
7.565 15.430 15
7.571 15.705 21
16.244 -23.052 15
16.237 -23.320 15
16.229 -23.589 15
16.221 -23.857 15
16.213 -24.125 12
16.206 -24.393 10
16.198 -24.660 9
16.190 -24.927 9
16.182 -25.194 9
16.173 -25.460 7
16.165 -25.726 4
16.157 -25.992 5
16.149 -26.258 8
16.140 -26.523 5
16.132 -26.788 3
16.024 -29.942 8
16.015 -30.203 9
16.005 -30.463 9
15.995 -30.723 10
15.986 -30.982 9
15.976 -31.241 9
15.966 -31.500 9
15.956 -31.758 8
15.946 -32.016 3
15.915 -32.787 3
15.905 -33.043 8
15.894 -33.299 7
15.884 -33.555 7
15.873 -33.809 4
15.724 -37.080 11
15.712 -37.328 10
15.699 -37.575 4
15.649 -38.560 7
15.636 -38.804 18
15.623 -39.049 12
15.610 -39.292 5
15.597 -39.535 3
15.583 -39.777 7
15.570 -40.019 13
15.556 -40.260 14
15.542 -40.500 14
15.528 -40.740 14
15.514 -40.979 14
15.500 -41.217 14
15.485 -41.455 14
15.471 -41.692 13
15.456 -41.928 11
15.441 -42.163 9
15.426 -42.398 8
15.411 -42.632 8
15.365 -43.330 10
15.349 -43.561 13
15.334 -43.791 10
15.318 -44.021 9
15.301 -44.249 13
15.285 -44.477 16
15.269 -44.704 11
15.252 -44.930 7
15.235 -45.155 7
15.218 -45.380 8
15.201 -45.603 10
15.183 -45.826 10
15.166 -46.047 7
15.148 -46.268 3
15.112 -46.706 3
15.094 -46.924 4
15.076 -47.141 4
15.057 -47.357 4
15.038 -47.571 4
15.019 -47.785 3
15.000 -47.998 5
14.981 -48.209 8
14.961 -48.420 9
14.941 -48.629 9
14.921 -48.838 8
14.901 -49.045 7
14.881 -49.251 9
14.860 -49.456 11
14.839 -49.659 12
14.818 -49.862 11
14.797 -50.063 8
14.776 -50.263 8
14.754 -50.461 7
14.732 -50.659 7
14.710 -50.855 7
14.688 -51.050 7
14.665 -51.243 8
14.642 -51.435 8
14.619 -51.626 7
14.596 -51.815 7
14.573 -52.003 7
14.549 -52.189 4
14.109 -55.115 7
14.081 -55.271 8
14.053 -55.426 8
14.024 -55.578 9
13.995 -55.729 28
13.966 -55.878 30
13.937 -56.024 15
13.907 -56.169 12
13.878 -56.312 3
13.756 -56.861 4
13.724 -56.993 5
13.693 -57.123 18
13.661 -57.250 16
13.630 -57.376 14
13.597 -57.499 10
13.467 -57.967 7
13.433 -58.079 10
13.400 -58.187 13
13.366 -58.294 23
13.332 -58.397 22
13.298 -58.499 21
13.264 -58.597 18
13.229 -58.693 16
13.194 -58.787 12
13.159 -58.878 5
13.017 -59.215 5
12.981 -59.293 33
12.945 -59.368 36
12.908 -59.440 40
12.872 -59.509 58
12.835 -59.576 77
12.798 -59.639 76
12.761 -59.700 47
12.724 -59.758 43
12.687 -59.813 43
12.650 -59.865 44
12.612 -59.915 44
12.574 -59.961 40
12.537 -60.005 36
12.499 -60.045 30
12.461 -60.083 27
12.423 -60.117 30
12.385 -60.149 43
12.346 -60.178 42
12.308 -60.203 30
12.270 -60.226 27
12.231 -60.246 26
12.193 -60.262 26
12.154 -60.276 26
12.116 -60.286 27
12.077 -60.294 40
12.039 -60.298 60
12.000 -60.300 68
11.961 -60.298 77
11.923 -60.294 76
11.884 -60.286 76
11.846 -60.276 81
11.807 -60.262 85
11.769 -60.246 88
11.730 -60.226 89
11.692 -60.203 89
11.654 -60.178 89
11.615 -60.149 91
11.577 -60.117 98
11.539 -60.083 111
11.501 -60.045 110
11.463 -60.005 103
11.426 -59.961 99
11.388 -59.915 97
11.350 -59.865 97
11.313 -59.813 102
11.276 -59.758 104
11.239 -59.700 105
11.202 -59.639 106
11.165 -59.576 122
11.128 -59.509 154
11.092 -59.440 153
11.055 -59.368 142
11.019 -59.293 138
10.983 -59.215 118
10.947 -59.135 113
10.912 -59.052 116
10.876 -58.966 118
10.841 -58.878 112
10.806 -58.787 100
10.771 -58.693 107
10.736 -58.597 115
10.702 -58.499 129
10.668 -58.397 118
10.634 -58.294 113
10.600 -58.187 126
10.567 -58.079 114
10.533 -57.967 97
10.500 -57.854 95
10.467 -57.738 95
10.435 -57.619 94
10.403 -57.499 88
10.370 -57.376 62
10.339 -57.250 26
10.307 -57.123 17
10.276 -56.993 10
10.244 -56.861 9
10.214 -56.727 11
10.183 -56.591 10
10.063 -56.024 3
10.034 -55.878 3
10.005 -55.729 7
9.976 -55.578 13
9.947 -55.426 27
9.919 -55.271 34
9.891 -55.115 31
9.863 -54.956 22
9.835 -54.796 13
9.808 -54.634 13
9.781 -54.471 26
9.754 -54.305 31
9.727 -54.138 34
9.701 -53.969 25
9.675 -53.798 23
9.649 -53.626 21
9.624 -53.452 21
9.598 -53.276 22
9.573 -53.099 30
9.548 -52.920 25
9.524 -52.740 20
9.499 -52.558 12
9.475 -52.374 11
9.451 -52.189 16
9.427 -52.003 26
9.404 -51.815 26
9.381 -51.626 24
9.358 -51.435 17
9.335 -51.243 15
9.312 -51.050 11
9.290 -50.855 3
8.943 -47.357 13
8.924 -47.141 10
8.906 -46.924 16
8.888 -46.706 33
8.870 -46.488 52
8.852 -46.268 61
8.834 -46.047 50
8.817 -45.826 43
8.799 -45.603 29
8.782 -45.380 26
8.765 -45.155 31
8.748 -44.930 35
8.731 -44.704 27
8.715 -44.477 17
8.699 -44.249 16
8.682 -44.021 16
8.666 -43.791 14
8.651 -43.561 8
8.635 -43.330 9
8.619 -43.098 11
8.604 -42.866 18
8.589 -42.632 17
8.574 -42.398 13
8.559 -42.163 10
8.544 -41.928 12
8.529 -41.692 18
8.515 -41.455 28
8.500 -41.217 29
8.486 -40.979 10
8.472 -40.740 5
8.417 -39.777 10
8.403 -39.535 9
8.390 -39.292 7
8.377 -39.049 4
8.364 -38.804 13
8.351 -38.560 21
8.338 -38.315 23
8.326 -38.069 23
8.313 -37.822 23
8.301 -37.575 43
8.288 -37.328 43
8.276 -37.080 54
8.264 -36.831 60
8.252 -36.582 61
8.240 -36.333 66
8.228 -36.083 68
8.217 -35.832 54
8.205 -35.581 50
8.194 -35.329 50
8.182 -35.077 50
8.171 -34.824 40
8.160 -34.571 35
8.149 -34.318 36
8.138 -34.064 38
8.127 -33.809 44
8.116 -33.555 46
8.106 -33.299 48
8.095 -33.043 49
8.085 -32.787 50
8.075 -32.531 53
8.064 -32.274 55
8.054 -32.016 56
8.044 -31.758 59
8.034 -31.500 64
8.024 -31.241 65
8.014 -30.982 60
8.005 -30.723 52
7.995 -30.463 47
7.985 -30.203 44
7.976 -29.942 48
7.966 -29.681 51
7.957 -29.420 53
7.948 -29.158 54
7.939 -28.896 67
7.930 -28.634 72
7.921 -28.371 76
7.912 -28.108 76
7.903 -27.845 50
7.894 -27.581 49
7.885 -27.317 48
7.877 -27.053 48
7.868 -26.788 55
7.860 -26.523 64
7.851 -26.258 66
7.843 -25.992 68
7.835 -25.726 76
7.827 -25.460 84
7.818 -25.194 88
7.810 -24.927 88
7.802 -24.660 62
7.794 -24.393 55
7.787 -24.125 55
7.779 -23.857 66
7.771 -23.589 55
7.763 -23.320 41
7.756 -23.052 38
7.748 -22.783 38
7.741 -22.513 46
7.733 -22.244 47
7.726 -21.974 47
7.718 -21.704 44
7.711 -21.434 40
7.704 -21.163 31
7.697 -20.892 25
7.690 -20.621 20
7.683 -20.350 18
7.676 -20.079 18
7.669 -19.807 23
7.662 -19.535 23
7.655 -19.263 24
7.648 -18.991 14
7.642 -18.718 12
7.635 -18.445 11
7.628 -18.172 10
7.622 -17.899 11
7.615 -17.625 15
7.609 -17.352 15
7.602 -17.078 15
7.596 -16.804 14
7.590 -16.529 16
7.583 -16.255 18
7.577 -15.980 18
7.571 -15.705 22
7.565 -15.430 25
7.559 -15.155 27
7.553 -14.879 30
7.547 -14.604 30
7.541 -14.328 27
7.535 -14.052 28
7.529 -13.776 26
7.523 -13.499 23
7.517 -13.223 18
7.511 -12.946 15
7.506 -12.669 15
7.500 -12.392 16
7.494 -12.115 16
7.489 -11.837 16
7.483 -11.560 21
7.478 -11.282 17
7.472 -11.004 14
7.467 -10.726 14
7.461 -10.448 23
7.456 -10.170 34
7.451 -9.891 25
7.445 -9.612 13
7.440 -9.333 13
7.435 -9.054 9
7.430 -8.775 8
7.425 -8.496 5
7.420 -8.217 5
7.415 -7.937 5
7.390 -6.537 7
7.385 -6.256 15
7.380 -5.976 15
7.375 -5.695 16
7.370 -5.414 14
7.366 -5.133 10
7.361 -4.852 4
7.342 -3.727 3
7.316 -2.034 3
7.311 -1.752 9
7.307 -1.469 5
7.278 0.437 3
7.321 3.265 3
7.325 3.547 3
7.417 8.885 8
7.422 9.164 13
7.427 9.443 7
7.470 11.673 3
7.475 11.951 3
7.551 15.549 17
7.557 15.825 18
7.563 16.100 13
7.654 19.933 7
16.275 -22.645 22
16.267 -22.915 20
16.260 -23.184 15
16.252 -23.453 15
16.244 -23.722 15
16.237 -23.991 15
16.229 -24.260 13
16.221 -24.528 10
16.213 -24.796 4
16.050 -29.828 7
16.041 -30.090 9
16.031 -30.351 9
16.022 -30.612 9
16.012 -30.873 9
16.003 -31.133 9
15.993 -31.392 11
15.983 -31.652 10
15.973 -31.911 5
15.963 -32.169 4
15.953 -32.427 3
15.943 -32.685 3
15.932 -32.942 5
15.922 -33.199 5
15.911 -33.456 5
15.754 -36.998 5
15.742 -37.248 10
15.730 -37.497 10
15.718 -37.745 3
15.680 -38.486 4
15.667 -38.732 5
15.654 -38.978 7
15.641 -39.223 7
15.628 -39.467 7
15.615 -39.711 7
15.602 -39.954 22
15.588 -40.196 23
15.574 -40.438 18
15.561 -40.679 16
15.547 -40.920 27
15.533 -41.160 33
15.518 -41.399 24
15.504 -41.638 15
15.490 -41.875 13
15.475 -42.113 7
15.460 -42.349 8
15.445 -42.585 8
15.430 -42.820 8
15.415 -43.054 4
15.400 -43.288 5
15.384 -43.520 5
15.369 -43.752 10
15.353 -43.983 11
15.337 -44.214 10
15.321 -44.443 11
15.304 -44.672 12
15.288 -44.900 10
15.271 -45.127 7
15.254 -45.353 7
15.237 -45.579 7
15.220 -45.803 7
15.203 -46.027 7
15.185 -46.249 7
15.168 -46.471 4
15.113 -47.130 4
15.095 -47.348 4
15.076 -47.565 5
15.058 -47.781 4
15.039 -47.996 4
15.019 -48.209 4
15.000 -48.422 7
14.980 -48.634 8
14.961 -48.844 8
14.941 -49.054 5
14.900 -49.469 4
14.879 -49.675 8
14.859 -49.880 8
14.838 -50.083 5
14.773 -50.686 5
14.751 -50.885 7
14.729 -51.082 7
14.707 -51.278 7
14.684 -51.472 8
14.661 -51.666 8
14.638 -51.858 7
14.615 -52.048 7
14.592 -52.237 7
14.155 -55.210 3
14.098 -55.527 7
14.070 -55.683 8
14.041 -55.837 31
14.012 -55.989 31
13.983 -56.139 30
13.953 -56.286 22
13.924 -56.432 18
13.894 -56.576 13
13.863 -56.718 8
13.833 -56.857 7
13.802 -56.995 5
13.771 -57.130 8
13.740 -57.263 21
13.708 -57.394 22
13.676 -57.522 24
13.644 -57.649 20
13.612 -57.773 16
13.579 -57.894 13
13.547 -58.014 8
13.514 -58.131 10
13.480 -58.245 16
13.447 -58.357 25
13.413 -58.467 29
13.379 -58.574 29
13.345 -58.679 27
13.310 -58.781 24
13.276 -58.881 22
13.241 -58.978 14
13.206 -59.072 10
13.170 -59.164 11
13.135 -59.253 16
13.099 -59.340 11
13.063 -59.424 26
13.027 -59.505 40
12.991 -59.583 38
12.954 -59.658 37
12.917 -59.731 38
12.881 -59.801 56
12.844 -59.868 77
12.806 -59.933 77
12.769 -59.994 51
12.731 -60.053 44
12.694 -60.108 44
12.656 -60.161 44
12.618 -60.211 44
12.580 -60.258 44
12.542 -60.302 42
12.504 -60.342 39
12.465 -60.380 36
12.427 -60.415 49
12.388 -60.447 51
12.350 -60.476 48
12.311 -60.502 43
12.272 -60.525 37
12.234 -60.545 26
12.195 -60.562 26
12.156 -60.576 28
12.117 -60.586 46
12.078 -60.594 61
12.039 -60.598 63
12.000 -60.600 73
11.961 -60.598 81
11.922 -60.594 79
11.883 -60.586 76
11.844 -60.576 78
11.805 -60.562 85
11.766 -60.545 94
11.728 -60.525 97
11.689 -60.502 106
11.650 -60.476 112
11.612 -60.447 112
11.573 -60.415 122
11.535 -60.380 128
11.496 -60.342 127
11.458 -60.302 106
11.420 -60.258 101
11.382 -60.211 103
11.344 -60.161 104
11.306 -60.108 104
11.269 -60.053 104
11.231 -59.994 104
11.194 -59.933 113
11.156 -59.868 117
11.119 -59.801 137
11.083 -59.731 148
11.046 -59.658 141
11.009 -59.583 139
10.973 -59.505 124
10.937 -59.424 115
10.901 -59.340 115
10.865 -59.253 117
10.830 -59.164 117
10.794 -59.072 119
10.759 -58.978 149
10.724 -58.881 158
10.690 -58.781 163
10.655 -58.679 145
10.621 -58.574 122
10.587 -58.467 117
10.553 -58.357 105
10.520 -58.245 99
10.486 -58.131 95
10.453 -58.014 95
10.421 -57.894 91
10.388 -57.773 78
10.356 -57.649 59
10.324 -57.522 37
10.292 -57.394 26
10.260 -57.263 21
10.229 -57.130 13
10.198 -56.995 9
10.167 -56.857 9
10.017 -56.139 8
9.988 -55.989 10
9.959 -55.837 8
9.930 -55.683 10
9.902 -55.527 28
9.873 -55.370 25
9.845 -55.210 15
9.818 -55.049 13
9.790 -54.886 13
9.763 -54.721 23
9.736 -54.554 25
9.709 -54.386 28
9.683 -54.216 26
9.657 -54.044 22
9.631 -53.870 21
9.605 -53.695 27
9.580 -53.518 34
9.555 -53.340 31
9.530 -53.160 27
9.505 -52.978 22
9.480 -52.795 21
9.456 -52.611 18
9.432 -52.424 21
9.408 -52.237 24
9.385 -52.048 24
9.362 -51.858 21
9.339 -51.666 16
9.316 -51.472 8
8.942 -47.781 7
8.924 -47.565 36
8.905 -47.348 40
8.887 -47.130 38
8.868 -46.912 49
8.850 -46.692 60
8.832 -46.471 62
8.815 -46.249 76
8.797 -46.027 93
8.780 -45.803 84
8.763 -45.579 61
8.746 -45.353 55
8.729 -45.127 62
8.712 -44.900 53
8.696 -44.672 38
8.679 -44.443 31
8.663 -44.214 31
8.647 -43.983 33
8.631 -43.752 23
8.616 -43.520 10
8.600 -43.288 10
8.585 -43.054 15
8.570 -42.820 14
8.555 -42.585 13
8.540 -42.349 13
8.525 -42.113 12
8.510 -41.875 15
8.496 -41.638 23
8.482 -41.399 27
8.467 -41.160 21
8.453 -40.920 14
8.439 -40.679 7
8.398 -39.954 9
8.385 -39.711 8
8.372 -39.467 3
8.359 -39.223 3
8.346 -38.978 16
8.333 -38.732 22
8.320 -38.486 21
8.307 -38.240 20
8.295 -37.993 18
8.282 -37.745 33
8.270 -37.497 49
8.258 -37.248 56
8.246 -36.998 60
8.234 -36.749 63
8.222 -36.498 67
8.211 -36.247 66
8.199 -35.996 52
8.187 -35.744 50
8.176 -35.492 50
8.165 -35.239 40
8.154 -34.985 34
8.142 -34.732 33
8.132 -34.477 34
