source_id,original_ext_source_id
715580725912097792,45006
715588319414189184,44987
715628485948318592,45112
715691810946200192,45403
715870550304969216,44794
716109930305855360,43410
716247545354708608,43471
716247957671562240,43503
716266271412108288,43561
716464630181719808,42987
716546681236997888,43426
716715181394192896,43695
716759264938450944,43667
716777166361827840,43949
716988272594556672,43368
717001363654806528,43419
717094512905486976,43852
717177079356672768,43757
717445360193897088,43024
717560911993898496,42470
717595031214061184,42623
717661379870230144,42864
717822046004096640,43296
717857986291962880,43155
717927496042997376,43420
717944469753713152,43634
718031984007226496,43437
718408738536682624,44115
718536522405071744,44301
718744742419554176,43982
718762850001931648,44231
719004295883465984,44728
719103698606421888,44700
719109161804846848,44791
719171456011132544,44455
719225572598968832,44481
719251067524856576,44375
719313705327385088,44605
719429600724758528,44646
719676578524641408,43895
719678468310249728,43881
719736261389949184,43457
719840989872358400,43522
719903902553457792,43714
719927885650804736,43828
719950837956005504,43596
720011654692793472,43737
720216370013856000,44531
720349548359786240,44046
720370198562585216,43829
720375730480440832,43894
720478015125052416,44318
720515918212777344,44121
720669368803437824,51219
720716201126813824,51404
720878172933591040,51155
721207029989338240,51942
721220773884697344,51826
721242798477032064,51752
721289042392606336,52153
721363023201550720,52042
721504718467110784,51567
721504924625540864,51566
721795715386957184,50744
721849831974869888,51187
721915317340712192,51085
721973110421113088,51132
722068256831619328,50608
722077357866747392,50522
722488201554141952,51594
722618558106031360,51041
722743047733430656,51513
722750881753727232,51550
722769642170895360,51377
723038365389434880,52605
723047852972321664,52457
723160346756048128,52262
723372277622307712,52335
723568780966003712,53034
723718619489378176,52695
723741743593293696,52593
723939655686631936,52681
723944775287648256,52667
724322423171714176,51562
724370187503483392,51663
724413549493265408,51993
724555592651605376,52412
724638017368936576,52348
724689488256764160,52456
724827309462639232,52128
724833116258424960,52077
724902587354061696,51954
725030031919015424,52185
725262681707676032,50856
725398123501434496,50384
725403625354147072,50394
725422076533653504,50335
725575355326544128,50432
725909400703102208,51152
726189673089032064,50915
726277595364398336,49942
726386932346963328,50342
726562510610430208,49691
726646932487212928,50003
726769184436883584,50516
726861539118130304,50321
726933282251352064,50632
727103367251735040,50355
727245754007641984,50582
727598211908365312,51617
727624020367528576,51260
727639001213472128,51094
727882268161014144,51303
727912985767107200,51770
727941293901945216,52051
728128352607186816,51893
728270189607184640,51440
728310734098381952,51664
728356909291194752,51953
728400859691967488,51781
728502083481377664,51119
728585298472734080,50878
728652441696365312,51235
728758574632672512,50700
728869526523172352,50686
728957865410613888,50824
729038164119269760,51340
729053488562572032,51406
729160205614985216,51390
729160656586484096,51399
729275796069675008,51684
729326575467646592,51134
729353242920092800,51367
729569327019198336,51358
729573523202800896,51325
729702161767891200,53184
729740167934011008,53452
729741714122258688,53355
730056483685049856,53367
730093764001225216,52994
730153790464192000,53599
730173512954010368,53627
730319851079628544,53850
730518862684331392,53243
730634998600034048,53722
730643416735955712,53471
730828340847755264,52770
730867407870388224,52889
730898945814823296,53092
731097686837077376,52491
731251785968264832,52764
731253779217024640,52771
731305700693304192,53195
731339987416524032,53247
731365898954907392,52959
731384831170727936,53189
731537422768841856,53335
731774951639966720,53082
731886891372620928,54217
731913318306217472,53932
732104495890535040,54208
732256262855062400,53833
732276569460719360,54024
732298353534830336,54148
732422319175113856,54480
732509356688017536,54488
732763653111599744,54240
732857558276385664,54646
733114839702449792,53869
733143156421706240,53906
733262041116429184,53345
733347287627254784,53275
733442154864902528,53636
733465519487002624,53571
733569011018925824,54230
733594986981148544,53969
733603611275474944,54028
733622509131557888,53950
733659377130813440,54068
733671746636808704,54316
733756683910019584,54150
733834916738903552,53884
733984970011970304,54198
734058465492309632,54058
734105538333909760,52240
734313792707892096,52465
734391239558105856,52008
734434292310236032,52170
734560736147441024,52442
734571417731123840,52406
734701989031835392,52882
734797302946211584,52941
734872340319782528,52936
734883408450544896,52769
735076269662262016,52758
735154403707311232,52687
735155503218916736,52645
735240921528228992,51859
735358775430970112,52062
735457933341031296,51957
735507548802653056,51660
735519544647009024,51574
735650111652655488,51878
735677217190723712,51978
735729272195044736,51652
735781743810358912,52275
735874686902617984,52234
735880042726845312,52184
736156471116749952,51999
736181588085495808,52002
736193339116006656,52098
736196942593698944,52067
736209144595699840,52366
736353691719698816,53193
736376888838503936,53324
736491547285640448,53473
736667400426611840,53112
736849781917651200,53002
736898435307140992,53125
736929187273195264,53603
737144485393518720,53677
737189939032786432,53391
737239524429811712,53457
737374936158746880,53799
737416958118769408,53426
737561711401930624,52609
737588722450961920,52655
737702831142043648,52845
737783782685668224,52632
737884422359314688,52476
737992518096234368,52732
738031104082387584,53179
738199432440796288,53377
738245783727859456,53305
738327903502610688,52862
738337661668296960,52974
738587560045451520,53111
739100722737992064,49429
739126969282614016,49652
739162432827797632,50093
739335056153783552,50334
739346497946618624,50459
739460881515251328,49763
739472838704215552,49993
739653605288195584,49924
739694214203490560,50145
739701124806311424,50019
739733006347929600,49186
739996652915965312,49356
740110521088884096,48961
740129350225463424,48895
740278162252192128,49132
740328636708110336,49759
740606087299921408,49507
740813109018705024,49565
740860624241692416,50451
740940583647902848,50392
741017102785893632,50730
741058231392729728,50585
741111042310535808,50650
741215938296229632,50144
741401553898398976,50484
741530093679746816,50904
741566579426598912,51162
741705603223170048,50642
741833455809698432,50926
741842767298801024,50997
741926158383783424,50852
742068407700689792,49947
742432655286830848,50185
742488588645565312,49914
742556453424413824,50446
742577034907674880,50673
742631495092969728,50410
742733195623013504,50800
742756354086676096,50654
742887475143947264,50150
742906196905822848,50059
742914889919622656,50136
743039173388866944,50453
743324908972664576,48805
743428258770470656,48549
743438158670456576,48596
743556802846956544,48817
743650085241732096,48713
743662459042610560,49103
743781000139937280,49109
743814466524966272,49398
743952214716130688,48982
743956131726312704,48898
744071133770590208,48944
744158854182936320,49113
744230769115141504,48342
744321856781520512,48160
744490077765882112,48424
744509460953304832,48048
744619652634120704,48158
744772141153246720,48212
744820893326252672,48890
744874185280916224,48572
745158035374588160,48292
745163842170360576,48435
745219500651501184,48740
745307397157217920,48570
745387489707190912,49685
745506236963376768,49773
745609694135561728,49770
745640239942854784,49441
745666078466077056,49487
746009847648669184,49906
746085301634231040,50411
746212226507168896,49737
746260227061943808,49944
746388526325154048,50080
746474219512541568,49173
746545172372256384,49081
746572522723948672,49066
746633511259618304,49334
746734455875647616,49419
746767720397555968,48952
746784109992758784,48920
746855475169329536,48798
746901031887058560,49170
747090839376823552,49680
747209139956686208,49830
747389111970828928,49282
747437769655539328,49438
747548820330009472,49454
747570290871415680,49593
747593037018210816,49640
747608911216935680,51487
747649425643854720,51565
747761575829834880,51543
747821396134298368,51606
747951310305191168,51043
748005048935960960,51167
748182757502704384,51758
748360706587700352,52140
748380837099477376,52027
748538307780715520,51471
748666572683346560,51759
748803603615386752,50920
748928707422996480,51337
748943172872880768,51044
749024502373761664,50660
749073426345625728,50835
749185851409321856,51033
749214855324239232,51056
749256632470353152,50935
749285945622901888,50951
749516052790490752,51478
749786562715192320,51312
749789212710118144,51320
749814982514143872,51413
749861746118149376,52359
749887790799825664,52441
750021381462938240,52475
750034743105429632,52691
750085045762936832,52354
750270764443865344,52052
750299278731537920,52299
750337113098545152,52432
750440673350195200,52723
750447334844079744,52735
750477025953329408,52873
750616698289458560,53038
750673593721746048,52975
751029801128901888,51921
751036707436693632,51917
751051692577359360,51710
751069903238695680,51685
751154599993663744,52214
751166759046049536,52252
751190677718985216,51990
751214111060555776,51951
751283723890407936,51637
751397282825668992,51616
751415665285866624,51804
751451124535827584,51914
751494177287989504,51687
751531904280696832,51877
751601173513217152,52382
751691848862949504,52575
751798016159309952,52516
751811626910834816,52517
751880518186433408,52119
752026478354971008,52374
752050530171865984,52139
752163058315103232,50587
752256207565633792,50753
752277235725496192,50860
752390210545298432,50294
752472364679718016,50120
752491606133173120,50300
752572454597459712,50665
752723289553515392,50968
752768270746349184,50857
752869318441821184,51342
752876916239106304,51047
752936736543551104,51106
753203677351184896,51030
753293081390460416,50141
753360632636005888,50050
753371524673249920,50293
753418902456983296,50464
753471408432609536,50170
753744087316540800,49864
753773018216187392,50007
753821323713103616,50488
753931687192476288,50746
753947737485519232,50773
754155270305261824,50206
754232304838549504,50472
754327103356660480,50556
754368811784011648,51460
754581983896148480,51455
754627957226005632,51665
754711142152626304,51022
754804974302616448,51433
755007696759285120,51705
755051956397413888,51871
755054224140150016,51817
755094008422232320,52223
755143044063665536,52034
755176132491665920,52129
755331919545448064,51651
755508661744306560,50967
755589583223506816,50947
755789724404170112,50767
755994169142967552,50776
756048560608728064,51420
756053199173401984,51497
756102299239504896,51454
756174729567964800,51432
756240803345108224,51639
756291174721509376,51658
756299249260014208,51717
756379062636729088,51269
756584641246859136,51449
756729467543917440,54873
756748399759697664,55220
756849176872276352,55055
756994930882390784,54762
757031111687050368,54962
757182294535800960,55405
757222976465999744,55471
757438996141311104,55559
757499263122493824,55302
757565233819639168,55219
757696419301015936,55406
757834506794708992,54403
757852893549688192,54567
757902886969070208,54713
758109251557586688,54183
758200923339369216,54702
758224077507941248,54414
758282596437465472,54471
758383785867118848,54819
758710714485441280,54734
758728379683090304,55015
758742256722511104,54936
758760368599486336,55143
758867914581010432,55877
758975254403543936,55891
759094070378572032,55926
759196840356099968,55627
759315209654753664,55914
759402174152503296,55755
759438694259517696,56184
759519993695325696,56155
759576820411886208,56516
759764562018214528,56132
759796172977424512,55872
759825928510850176,55990
759868057845630080,56197
759871940496055168,56274
759920417791122432,56140
759943305672625024,56115
760025421151783296,55491
760033495689999744,55546
760214438367827456,55462
760304735760267904,55243
760331669499798656,55251
760675614776090496,55762
760713513567326720,56052
760804944831064064,56058
760885930734448128,55641
760904755575841536,55508
760904759870837120,55509
760938191896511616,55558
760997015768629376,55836
761064292136344576,55651
761109612631296640,54056
761117167478391424,54134
761300339243646848,54491
761342709096317056,54086
761501794684912768,53801
761564329409062528,54084
761697400380336896,54460
761728667742249344,54548
761759900744811904,54369
761789420054941952,54581
761812368065303168,54706
761871677268717952,54772
761919883981626752,54745
761920330658223616,54763
761970839473652992,54239
762042921909228288,54165
762126970124609408,54522
762178990768482560,54428
762222176666903552,54422
762256678137171328,53527
762335258858762624,53525
762424044422700800,54011
762568389683434880,53563
762646244555591680,53374
762691741144107264,53726
762874878549725184,53986
762951255952763904,54343
763073817139523968,54334
763080349785176320,53852
763119107570012928,53931
763314854999689344,53897
763414807478334080,55009
763528224679765376,55191
763601587016016256,55089
763668897743575936,54726
763773385707897984,54666
763798502676762752,55030
763808879317756160,54941
763950200921758592,55413
764022867472942976,55316
764122510714308736,55613
764237856355912320,55172
764300803396883584,55007
764406768829866368,55447
764718175433995264,54591
764792976584608000,54235
764805169996366720,54426
765013183852498176,54392
765212745212665856,55103
765294560044998656,55047
765368158604525568,54858
765568407160116096,54842
765643173950759296,56671
765707220503058176,56549
765753056394182912,56927
765916540029099776,56382
765917673900443136,56410
765939973370625024,56659
765964437504366848,56381
765988317522506240,56297
766094454754175232,56766
766186538853457024,57251
766391460333151232,57250
766456022281479296,57389
766547075588539264,56805
766608270282169472,57245
766697021486326656,57090
766806010576059776,56366
766980970364044288,56324
767157648138730112,56002
767158369693232384,56034
767164313928045952,56275
767173969014522240,56303
767203002993399424,56352
767298450051039872,56221
767326526253334400,56630
767337315211159168,56818
767361470107202304,56745
767616793027391104,56461
767740423661654144,56751
767829930779216512,56670
767835875014807040,56722
767956439040890240,57408
768027632418700032,57726
768047702801401984,57908
768181048650539136,57535
768221971099172992,57223
768250047300748288,57244
768306706509295616,57600
768310550504539776,57573
768474377736948352,58235
768506508387815680,58003
768587803529260800,58274
768624083117131520,58390
768669339188349440,58217
768746167563228160,57970
768882369566065920,58239
769093029121931904,57053
769142953822056832,57466
769219850916516352,57191
769265446289256960,57586
769371033765276288,56915
769409069995618304,57060
769597013468800384,57954
769607183951469440,57862
769650790754831104,57705
769750811953069568,58292
769937763289518720,57748
770049088841998208,58120
770106229086777984,58382
770150342695331968,55819
770335369886577792,55913
770435567178890624,55718
770478138894713088,55549
770489134010999040,55475
770499510651955712,55470
770617914310334848,55784
770781432305343104,56117
770810466284247936,56257
770848846113053312,56514
771152723638492032,56610
771213540375409152,56529
771303013133735808,55503
771335100834225408,55194
771440383367965184,55649
771603660844723200,55101
771604691636465408,55147
771654307099023232,55218
771767758659706240,55539
771797999524617088,55701
771798652359644672,55729
771831255456023424,55908
771915166232750720,56018
771915784708044288,55991
771938908811942144,56148
772053807777019648,56502
772150079468345216,56145
772205815259741568,56064
772210247666019712,55965
772265459470280320,56448
772430527947893632,57050
772537558533666944,57326
772569891047444352,57504
772680559469004544,56820
772751550983964928,56770
772786048161261824,57014
772812745678157440,57117
772940426465918336,57707
773052301773895808,58013
773063674847300864,57904
773129714264881408,58295
773237810001706880,57652
773252069293117696,57845
773298317500965760,57780
773380746513500544,58195
773540824239101184,57038
773579856901877248,56837
773643461072907008,57242
773799694803669248,56708
773906587949616256,56919
773955825454382080,57353
774098521447951616,57864
774145594289515392,57557
774284231538384128,58223
774439507490765056,57671
774558834567373184,58157
774607732771120512,58313
774610378470973824,58406
774733833009630080,53216
774779290943605632,53360
774983417853994880,52885
775029739076581248,52849
775079938654518528,53299
775173431502561664,53166
775359725708519552,53946
775515615841485696,53539
775618866855284608,53620
775794999169299200,52851
775796304839770880,52906
775847462194883328,52579
775903983964363904,52895
776052147451494528,52423
776095062764673792,52601
776161063526856576,52531
776184703027247360,52791
776232123760951168,52853
776236861109573632,52822
776253289359801984,52659
776337745596686464,53171
776342384161347200,53144
776504729629891584,53483
776528717022649984,53350
776634059685113216,53110
776742915631786240,53251
776873894954263808,54107
777031846671463040,54267
777042085873491584,54345
777200690425804672,54037
777254360337133312,53721
777275212403051648,53895
777285485964824064,53832
777337923221000448,54270
777544219090123392,54498
777824835073481984,54367
777857751702754560,54536
777888568092929280,54614
777967702865481344,54681
778052193462283648,53688
778197290342201600,53894
778297625073657728,53341
778304909338080512,53405
778340502115723264,53523
778386926033483264,53465
778553124087709184,53878
778560335337495680,54088
778607927870391936,54439
778732619360714752,54537
778787148265687936,54587
778880946056221312,54193
778980731031629440,54323
779018698542966272,54595
779106556393853312,54539
779201664149420672,52195
779230835567282688,52321
779330547528115712,52571
779344772459842688,52449
779510420758565376,52088
779515810942267264,52047
779702560415601792,52760
779748671184468352,52823
779749083501301760,52850
779790276532185088,52602
779847038820242944,52925
779864188624795904,53060
779947510990297216,53068
780197027114923008,52647
780281453287649792,51820
780320653453792896,51735
780450846797567744,52173
780459333652937728,52253
780581100271112064,51803
780581585602167936,51813
780606840009890816,51492
780661811296530688,51643
780848831351760000,52483
781086501957597056,52881
781217339546001024,52307
781287987467758720,52702
781368904651425280,52831
781413984623745792,53428
781552523088810752,53756
781637735239935104,53831
781641961487762816,53733
781645019504480384,53704
781646153375845248,53707
781667933154712576,53254
781674186627795456,53076
781696249874547840,53295
781781152788037632,53224
781825064534049408,53553
781884541241065984,53578
781956043856736512,53933
781999921242524160,54232
782024282297079552,54053
782112208867619840,54500
782132481112504704,54512
782221713353890816,53914
782285347589290496,54135
782584895788385408,53033
782709346761012992,53681
782739823848961792,53446
782980342030042752,53467
783042533143050880,53533
783092973242985600,53936
783112455213818752,54098
783136060354929024,53781
783193269319119616,53973
783215190839309440,54344
783477213898476928,53948
783496459656567936,54253
783647539416561280,54979
783652452859146368,54992
783654514443440128,55073
783727666326405888,55020
783858095892978560,55394
783961003309454464,55094
783986498235333632,54915
784081605991230080,55433
784109609177937536,55554
784186471912612352,55565
784227772318969472,55994
784314496298465024,55944
784513748421928704,55950
784579822198772352,55936
784600644200191616,55929
784666511818001152,56380
784805015922946560,55032
784809517048629248,55025
784912561904615552,55244
784917853304316800,55307
784975680743981184,55391
785139645415458944,54947
785143699864587008,54939
785205616112891008,55265
785269628305475584,55216
785387550927856384,55648
785451528760639872,55917
785481490452628992,56098
785503824282512768,56481
785548251424251648,56135
785695860860141696,55748
785815398392696320,56094
785817803574378240,56129
785858829101736448,56408
785986131929674752,56881
786074127219744896,57329
786097457482116480,57114
786173048906492800,56674
786367525026304384,57385
786413532715960576,57349
786420645180501632,57399
786477029512292352,57810
786507742822609152,57918
786583441628922752,58018
786617217251375488,58269
786641745801705728,58357
786737751214653312,57650
786784617897616128,57877
786902918474905984,58256
786954728661230080,58080
787593033813691264,57592
787688450813632896,57935
787725383230838400,57974
787796993224054528,57984
787817128030660096,58355
787853996030095872,57491
787916118436936320,57876
787944396501678592,57534
787984975352621824,57854
788124097932975872,58497
788192679968041600,55004
788315756551237760,55449
788318436610823680,55512
788396982972720128,55401
788427150825245440,54794
788490510182787328,54689
788498687800451456,54768
788540297443476608,54822
788658666751453568,55299
788703300046352000,55669
788744222494327168,55974
789038616738326528,55880
789156711152195456,56194
789197255643448448,56147
789238001993151488,56361
789250444518384256,56325
789428221808340224,55141
789486495924593280,54997
789517827701991936,55377
789558960609599616,54598
789788414939656704,55157
789854419998151552,55682
789951829856324736,55744
790184204765334272,55493
790236569003888000,55806
790342019043185280,56032
790452382526843264,56424
790460079108200192,56477
790587416296065792,57377
790626444663246720,57131
790706678947819264,56749
790855181736238464,57406
790861194690505472,57141
790911119390337536,57156
791008048212570880,57873
791155726367940352,58501
791207369054700160,58514
791249665893533568,57450
791297254127958784,57493
791447577985292288,58108
791490218420570752,58258
791509356794832768,56400
791795573415437056,56375
791831788579622656,56665
792011558731092736,57025
792013792114089856,56974
792044131760283264,57203
792116596448578560,57846
792159443044747392,57431
792294476816311936,58200
792346497460148992,58496
792371580068805632,57413
792389820793598976,57725
792588939772065536,58001
792849210494951552,47945
792994797003014528,47544
793029912655610752,47661
793158345066525824,47652
793290565629588736,48082
793419689526306688,48464
793560457079336320,48020
793705390752235136,48232
793785856963415936,47395
794003598922533376,47483
794101283658184576,47223
794502399245235712,48202
794503773634723072,48164
794572596190613888,48081
794729654553714816,47565
794754943321455360,47886
794839021601096192,47614
795062531696891904,49044
795186089318422656,48454
795193682820593408,48492
795243912460519680,48407
795348503504097920,48787
795372525258710784,48851
795374548185790080,48814
795400391006420480,48520
795401524877783552,48512
795585929296266112,49111
795591048897235456,49358
795693097320589696,49283
795792401261764736,49056
796037695434895616,48280
796063843195758208,48443
796311542548505984,47997
796317246265030144,47993
796349716217747840,48136
796438776660241024,48264
796531547953681280,48173
796561337846836480,48192
796693588480655360,48765
796833982372057600,48965
796903389042044544,48688
796924245403162880,48614
796972280317366400,48575
797141089711525632,46947
797309108831962880,47132
797416208136357888,47109
797485992764928256,46757
797500664373223424,46663
797589759173552896,46954
797597520179672064,47087
797655936030681088,46735
797819831983352960,47436
797843574562367104,47631
797872161864651264,47575
798040215344785792,47162
798045605527075712,47287
798126458288392448,47413
798288258296233472,46386
798425211917020928,46636
798463939638879744,46766
798557844803930496,46250
798601206793672704,46282
798655563899686016,46157
798771356218133504,46368
798782110816249344,46321
798883781282661248,46952
798909241848801024,46904
798914636327665536,46769
799039224738623872,47030
799093375686189568,47110
799169860463389696,46817
799447624588231680,47845
799473875428308992,47716
799637221624960384,48046
799661788837852544,48070
799726488225273856,47660
799754422692543488,47512
799892961158031744,47803
799967693588623616,48346
800000782016660096,48428
800160211203267712,48566
800167667266526720,48364
800360459758338560,48032
800440895905558656,48382
800606372405422720,47215
800682131331235200,47600
800682925902189440,47603
800779854724018816,47527
800834074390956416,47286
800848505479827200,47313
801005254607235072,47491
801196088594647680,47933
801238969548001536,48045
801334283462130048,48092
801367371890645248,47570
801422931587476736,47709
801531955036643200,47776
801608096216800000,47851
801849439018305152,49893
801993681203194752,49241
802084047315989888,49549
802149468257721856,49548
802189050676282752,49586
802203378687165184,49621
802253612620757760,50192
802385691455180032,50369
802448466697125888,50194
802513196148593920,49826
802679913900527104,50096
802715373150410496,49854
802796702649208320,49157
802818555442790784,49308
802822025776373504,49228
802997569679878272,49232
803102607398775808,48992
803229704071135488,49226
803230253826927360,49237
803415040501118464,49511
803427959762710144,49466
803519013069349888,49964
803525988096242432,49930
803541999734302720,49703
803743347800181248,49355
803829728182612352,49491
803843712596089216,49448
803914150057311744,50487
804069868392969216,50830
804137007321648512,50588
804203523478023936,50313
804377113178581120,50621
804476275380707072,50946
804498501831957120,51042
804544960497555456,50771
804599420684997248,51222
804666319095895552,51336
804742666435208064,50691
804892371814383360,51003
804947828431933696,51218
805168383590445312,50325
805194664490571392,50389
805250773943827328,50117
805343205937712896,49920
805441234271218560,50077
805505658780584448,50302
805516585177384064,49954
805862003627971584,51016
805862896980927360,50383
806000816970521728,50505
806006967363299328,50743
806062836297671936,50858
806111867644319616,50871
806215049938891392,48604
806513567344879744,48439
806628225792165888,48833
806949936022507776,49268
807062154927758208,48875
807111151914563456,49019
807167123928388224,49352
807401727925106816,48221
807611429704865024,48099
807707121575553408,48330
807719937759004160,48304
807852699491227648,48695
807942760662152064,48860
808068654743578368,48933
808194445744476032,48576
808243099135293952,48593
808316079219361792,48991
808467124629774976,49534
808525123867980288,49630
808624389152263040,49963
808629508753291264,49795
809010901849178624,50514
809043715397344256,50273
809061788621680640,50216
809115458533113216,50711
809288288016948224,50400
809327526838136192,50147
809361817856997632,50315
809395284242157056,50538
809451565493527296,50733
809562135131312512,49447
809754961983010944,49563
809761387254082048,49632
809816087957592448,49263
809994724236947456,49734
810018703037965696,49460
810053956129524864,49634
810069697186043264,49576
810125806639127296,50123
810231497194116352,50278
810292928110523264,50509
810325642877108608,50362
810381683610060288,49884
810501599096899200,50039
810562347114361472,50366
810589491306830976,50245
810660272369590912,46051
810763351584596352,46041
810807778726301952,46131
811065236245972992,45788
811079048860646400,46025
811191267765954176,46033
811220026867098624,46472
811272081870655744,46493
811303658470180992,46243
811416152253485568,46857
811441715898827648,46483
811560802455653120,46314
811564448884467712,46079
811608360629993600,46264
811671445109664896,46586
811722434960278656,46252
811785141484182784,45618
811838841458980352,45669
812068059569918976,45405
812213229464468992,45602
812259920052232064,45674
812432788193329408,45782
812437319381558528,45875
812477352773908608,45963
812552016485445376,46110
812668697859600640,45892
812916332790509568,46955
812966291849963008,47029
813067687438032000,47164
813089746389964032,47300
813170526134804096,47090
813204817153885184,46560
813283122997559296,46528
813538037896588672,47243
813563051786064256,47280
813648470095818880,47778
813669154658246656,47752
813715471585547264,47583
813872285137978112,47101
813906786608830464,47399
813940493512147328,47514
814147270418432896,46506
814157543980192512,46381
814226435255411456,46770
814295906349971200,46587
814309963778873856,46256
814311716125536128,46186
814321439931476096,46230
814583462999635200,46503
814623015355807872,46930
814752414130796544,47124
814913286424822144,46867
814916928557076992,46998
814983998766314624,46805
815017636949971968,47033
815052821322018944,47181
815180261592114944,45126
815264477310771968,45115
815356595769378688,45475
815391608342761472,45218
815476511256247552,44988
815546467683480448,44853
815574195992440576,45104
815673598715425792,45023
815728161979913216,45560
815741424838894976,45553
815934904525679616,45701
816035200601793664,45460
816049391173748352,45385
816127215981042560,45244
816210607066181888,45468
816300560861441664,44537
816405598581515392,44558
816419857872798720,44865
816506650571841792,44677
816695766571646208,44386
816784655215012608,44524
816945420134529536,45015
817234011873205632,44885
817260571950929408,44913
817263286370308992,45146
817335235662411136,45054
817400003769160832,45133
817417733394528128,45994
817520434651129088,46118
817556512377545856,46317
817684502402860544,46310
817697078067049216,45871
817749304869302272,45979
817864272554087680,46210
817981022648950400,46539
818084926497754112,46675
818084995217230592,46673
818089328840449664,46642
818193919884213248,46795
818221888711232768,46936
818240511689396480,46879
818277547194360448,46356
818318199057876736,46207
818464227945910016,46471
818481270376113664,46408
818485015587592192,46439
818526522151493888,46629
818621423748721152,45450
818700210628844672,45881
818789855186183680,45888
818926366426923136,45447
818938048737956352,45360
819077377476613888,45649
819125584189808512,46123
819375035890462336,45864
819389776218200448,45985
819438841924515072,46055
819549514642051328,46198
819608510312813312,45971
819750862709217408,47690
819883250779726976,48115
819919362866219904,48129
819975506678842368,47834
819979904725354368,47805
820039690670043136,47560
820072676018852480,47772
820218636187531008,48432
820249937909131648,48453
820459223075348224,48689
820506295916980864,48275
820572850730156544,48229
820586182308637696,48271
820631193565840128,48314
820692216460834944,48804
820717917545173248,48500
820740384517791616,48525
820812475546467456,47494
820839516660524672,47542
820917410184863744,47529
820983926343620992,47984
820984274238224128,47973
821057082523741056,47891
821186618736156288,47332
821231904871841280,47640
821323782812155648,47707
821455861647126656,48113
821626114150132864,47924
821673599308493824,48183
821681948724924032,48035
821805162746345856,48401
821870858566046976,48171
822030042938193792,49206
822032899091927936,49102
822118042523576576,49239
822222702287232768,48914
822293857009406464,48862
822358285813713792,49266
822562966775517696,49554
822681744095589632,49971
822715111697150464,50012
823090285681318784,48791
823228721066990720,49189
823247034807576576,48986
823344891342225792,48601
823433195869773312,48673
823455495340030592,48871
823518579819588608,49063
823717007308984320,49535
823773494718931968,49908
823887259812621440,49251
823958414534122752,49179
823965118978266880,49224
823998138688229632,49345
824004082922973952,49253
824113724846708864,49415
824137295628516096,49727
824166879363049216,47114
824222198541745408,47304
824224706802650112,47250
824333725956322304,47450
824450106686381184,46961
824554285413021440,46963
824682550316548352,47118
824693098756238336,47270
824820057989508736,47618
824931830218287616,48239
824942103780110720,48013
825141905659412096,47605
825207704557959296,48074
825372871819896832,46497
825432245448306432,47003
825519416104476032,46835
825545220267959424,47094
825628714431805056,46659
825636548452202752,46351
825710353170542848,46830
825746156017880960,46981
825765775428464512,46878
825840537923086976,46873
825944995823891328,47257
826058863996487808,47532
826141293009138688,47221
826164245314366080,47264
826181150305609344,47366
826233304092021376,47049
826342194398990720,47331
826507155503104128,48243
826522617385358720,48423
826558660751049600,48732
826638615862173312,48682
826668886791649408,48917
826699673117071232,48208
826740458126473728,48391
826754133302311808,48393
826916002029628416,48548
826931910588471936,48485
826957061916956544,48509
826991765253097600,49003
827129238566210688,49452
827215275351022592,49383
827224277602472192,49437
827271694041197184,48954
827379652339108736,48887
827469090738102272,49162
827694902938730112,48270
827778568901593088,48242
827909410785367936,47635
828014276706622976,48317
828120310859359104,48655
828149550996630784,48924
828157041419635712,48773
828222698583755264,48710
828251358901595776,49167
828365055275781760,49070
828407145955360000,48463
828468821685738752,48329
828538228357203968,48940
828752117737363584,51347
828779571168289536,51679
828858392409907840,51939
828895294768816000,51726
828966934813541760,51243
828983049535772928,51536
829154367184936576,51929
829175189191736832,51603
829255797144836864,52231
829314964602540672,52038
829423678826544896,52594
829445050583778816,52458
829537375193288960,52124
829564961763111424,52174
829628737737463552,52284
829637808708389504,52142
829776725129940480,52469
829829158090166144,51339
830137364942108160,51290
830274494658135296,51694
830308304640735360,51403
830369258817072000,51862
830578303465202176,52355
830628090726038272,52505
830703063674679296,51715
830780579243690368,52216
830788516343250816,52250
830912245760982784,52390
830961204091682688,53160
830984882247749760,52777
830998557422920960,52875
831125104345812224,53548
831153966526063488,53298
831173689015873664,53445
831273469692629376,52738
831314151622769152,53013
831444237591553024,53336
831460489747788544,53288
831610435648494080,53858
831757083009083648,54387
831845692476698240,53608
831846315248225024,53637
832166135693812480,52835
832338381060787712,52643
832417236660307072,52470
832442147470576000,52802
832462076118819584,52808
832531929466920576,53258
832631400909538176,53528
832821444622631040,53896
833097696919097728,53755
833187066599913344,50943
833285885207367040,51096
833329522075257856,51261
833352474380388480,51599
833421881051842816,51531
833590003250518528,51182
833609072905297792,51163
833825878558565760,51669
833845674063974144,51955
833848491562522752,51896
833884191330167424,52110
833885084683352192,52177
833990122403474432,52289
834013177787965312,51604
834067672332988800,51693
834182227700806656,51969
834264450554659712,52092
834296061514076288,50727
834327878631779712,50876
834439238543863936,51039
834467310450060544,51128
834569599391132160,51230
834571523535702528,51248
834610212601901184,50726
834616362995049088,50742
834677214091669376,50546
834761979566283008,51247
834787749369489280,50875
834814378167284736,50918
834919312808192512,51750
834923367257321856,51700
