; Object Name for Cartes du Ciel
; For a translation copy this file to NebulaNames_XX.txt where XX is the specific language code
; Use UTF-8 for character encoding
 0.79333330 ; -25.28333330 ; Silver Coin Galaxy
 0.88000000 ; -72.83333330 ; Small Magellanic Cloud
17.39166666 ; -23.63333333 ; Snake Nebula
12.66666670 ; -11.61666670 ; Sombrero Galaxy
10.71233333 ; +34.45833333 ; Spider
10.08666670 ;  -7.71666670 ; Spindle Galaxy
18.31333330 ; -13.78333330 ; Star-Queen Nebula
22.60000000 ; +33.96666670 ; Stephan's Quintet
 4.36333330 ; +19.53333330 ; Struve's Lost Nebula
13.26333330 ; +42.03333330 ; Sunflower Galaxy
18.34666670 ; -16.18333330 ; Swan Nebula
16.90000000 ; -41.80000000 ; Table of Scorpius
 5.69833330 ;  -1.85000000 ; Tank Track Nebula
 5.64333330 ; -69.08333330 ; Tarantula Nebula
 3.76833330 ; +23.78333330 ; Tempel's Nebula
 7.94666670 ; -59.11666670 ; Toby Jug Nebula
17.84500000 ; -30.21666670 ; Tom Thumb Cluster
 5.59000000 ;  -5.45000000 ; Trapezium
 1.56500000 ; +30.65000000 ; Triangulum Galaxy
18.03833330 ; -23.03333330 ; Trifid Nebula
11.31500000 ; +13.08333330 ; Trio in Leo
11.78333333 ; +55.73333333 ; Ursa Major I
10.96666666 ; +56.76666666 ; Ursa Major II
15.14666666 ; +67.20000000 ; Ursa Minor Dwarf
20.76166670 ; +30.71666670 ; Veil Nebula
 8.56666666 ; -44.00000000 ; Vela SNR
13.49833330 ; +47.20000000 ; Whirlpool Galaxy
16.19500000 ; +12.06666670 ; White Eyed Pea
18.85166670 ;  -6.26666670 ; Wild Duck Cluster
11.77999999 ;  -3.83333333 ; Wild's Triplet
12.37333000 ; +58.08333000 ; Winnecke 4
 5.11500000 ;  -7.21666670 ; Witch Head Neb
16.82499999 ; +45.50000000 ; Zwicky's Triplet
